particle	component	position_label	corruption_mode	eval_mode	target_type	top_k	site_set_type	effect_score_mean	effect_score_mean_ci_low	effect_score_mean_ci_high	method	run_label	run_label_pretty	run_dir	native_particle	effect_score_original_mean	effect_score_original_ci_low	effect_score_original_ci_high	metric_sign_convention
only_to_nonexclusive_just	mlp	utterance_final	prompt_without	necessity	generated	3	random_mean	-0.0006825879967937	-0.0008810908250625	-0.000484085168525	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_llama3_instruct_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0006825879967937	0.000484085168525	0.0008810908250625	patched_minus_baseline
only_to_nonexclusive_just	mlp	utterance_final	prompt_without	necessity	generated	5	localized	-0.0023590633502577	-0.0029659906818321	-0.0017521360186833	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_llama3_instruct_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0023590633502577	0.0017521360186833	0.0029659906818321	patched_minus_baseline
only_to_nonexclusive_just	mlp	utterance_final	prompt_without	necessity	generated	5	random_mean	-0.0007609505293197	-0.0008137668613425	-0.0007081341972968	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_llama3_instruct_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0007609505293197	0.0007081341972968	0.0008137668613425	patched_minus_baseline
only_to_nonexclusive_just	mlp	utterance_final	prompt_without	necessity	generated	10	localized	-0.0034295814234899	-0.0037794288379329	-0.003079734009047	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_llama3_instruct_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0034295814234899	0.003079734009047	0.0037794288379329	patched_minus_baseline
only_to_nonexclusive_just	mlp	utterance_final	prompt_without	necessity	generated	10	random_mean	-0.0015376676609528	-0.001553921213161	-0.0015214141087446	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_llama3_instruct_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0015376676609528	0.0015214141087446	0.001553921213161	patched_minus_baseline
only_to_nonexclusive_just	mlp	utterance_final	prompt_without	necessity	gold	1	localized	-0.0024556274407295	-0.0029246449005636	-0.0019866099808953	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_llama3_instruct_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0024556274407295	0.0019866099808953	0.0029246449005636	patched_minus_baseline
only_to_nonexclusive_just	mlp	utterance_final	prompt_without	necessity	gold	1	random_mean	0.0004993172560533	-9.608507434227016e-05	0.0010947195864488	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_llama3_instruct_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		-0.0004993172560533	-0.0010947195864488	9.608507434227016e-05	patched_minus_baseline
only_to_nonexclusive_just	mlp	utterance_final	prompt_without	necessity	gold	3	localized	-0.0069142370157788	-0.0079096776514159	-0.0059187963801417	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_llama3_instruct_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0069142370157788	0.0059187963801417	0.0079096776514159	patched_minus_baseline
only_to_nonexclusive_just	mlp	utterance_final	prompt_without	necessity	gold	3	random_mean	-0.0003383345834605	-0.0009803820911192	0.0003037129241982	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_llama3_instruct_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0003383345834605	-0.0003037129241982	0.0009803820911192	patched_minus_baseline
only_to_nonexclusive_just	mlp	utterance_final	prompt_without	necessity	gold	5	localized	-0.0057877722492121	-0.0103556234746933	-0.0012199210237309	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_llama3_instruct_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0057877722492121	0.0012199210237309	0.0103556234746933	patched_minus_baseline
only_to_nonexclusive_just	mlp	utterance_final	prompt_without	necessity	gold	5	random_mean	-0.0015398686133797	-0.005168406830993	0.0020886696042335	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_llama3_instruct_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0015398686133797	-0.0020886696042335	0.005168406830993	patched_minus_baseline
only_to_nonexclusive_just	mlp	utterance_final	prompt_without	necessity	gold	10	localized	-0.0102060056677783	-0.0128310055865469	-0.0075810057490098	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_llama3_instruct_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0102060056677783	0.0075810057490098	0.0128310055865469	patched_minus_baseline
only_to_nonexclusive_just	mlp	utterance_final	prompt_without	necessity	gold	10	random_mean	0.0009733453918642	-0.000460473258817	0.0024071640425455	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_llama3_instruct_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		-0.0009733453918642	-0.0024071640425455	0.000460473258817	patched_minus_baseline
only_to_nonexclusive_just	resid	utterance_final	prompt_without	necessity	generated	1	localized	-0.0061553083469779	-0.0062920786702265	-0.0060185380237292	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_llama3_instruct_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0061553083469779	0.0060185380237292	0.0062920786702265	patched_minus_baseline
only_to_nonexclusive_just	resid	utterance_final	prompt_without	necessity	generated	1	random_mean	-0.0021128491616192	-0.0035610970985075	-0.000664601224731	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_llama3_instruct_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0021128491616192	0.000664601224731	0.0035610970985075	patched_minus_baseline
only_to_nonexclusive_just	resid	utterance_final	prompt_without	necessity	generated	3	localized	-0.007849749802218	-0.0083334725203345	-0.0073660270841015	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_llama3_instruct_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.007849749802218	0.0073660270841015	0.0083334725203345	patched_minus_baseline
only_to_nonexclusive_just	resid	utterance_final	prompt_without	necessity	generated	3	random_mean	-0.0027186612061711	-0.0034124676608571	-0.0020248547514852	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_llama3_instruct_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0027186612061711	0.0020248547514852	0.0034124676608571	patched_minus_baseline
only_to_nonexclusive_just	resid	utterance_final	prompt_without	necessity	generated	5	localized	-0.0101501746399801	-0.0108849686457721	-0.0094153806341881	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_llama3_instruct_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0101501746399801	0.0094153806341881	0.0108849686457721	patched_minus_baseline
only_to_nonexclusive_just	resid	utterance_final	prompt_without	necessity	generated	5	random_mean	-0.0045644640291826	-0.0052764697387776	-0.0038524583195876	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_llama3_instruct_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0045644640291826	0.0038524583195876	0.0052764697387776	patched_minus_baseline
only_to_nonexclusive_just	resid	utterance_final	prompt_without	necessity	generated	10	localized	-0.0137496654753375	-0.0156963243164538	-0.0118030066342213	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_llama3_instruct_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0137496654753375	0.0118030066342213	0.0156963243164538	patched_minus_baseline
only_to_nonexclusive_just	resid	utterance_final	prompt_without	necessity	generated	10	random_mean	-0.0017278385321163	-0.001923314128482	-0.0015323629357506	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_llama3_instruct_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0017278385321163	0.0015323629357506	0.001923314128482	patched_minus_baseline
only_to_nonexclusive_just	resid	utterance_final	prompt_without	necessity	gold	1	localized	-0.0165876516775083	-0.0184267134092499	-0.0147485899457667	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_llama3_instruct_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0165876516775083	0.0147485899457667	0.0184267134092499	patched_minus_baseline
only_to_nonexclusive_just	resid	utterance_final	prompt_without	necessity	gold	1	random_mean	-0.0036199563729869	-0.0087625207668433	0.0015226080208694	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_llama3_instruct_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0036199563729869	-0.0015226080208694	0.0087625207668433	patched_minus_baseline
only_to_nonexclusive_just	resid	utterance_final	prompt_without	necessity	gold	3	localized	-0.020241534854722	-0.0212850630488081	-0.0191980066606359	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_llama3_instruct_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.020241534854722	0.0191980066606359	0.0212850630488081	patched_minus_baseline
only_to_nonexclusive_just	resid	utterance_final	prompt_without	necessity	gold	3	random_mean	-0.0047862493274992	-0.0058719907331763	-0.0037005079218221	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_llama3_instruct_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0047862493274992	0.0037005079218221	0.0058719907331763	patched_minus_baseline
only_to_nonexclusive_just	resid	utterance_final	prompt_without	necessity	gold	5	localized	-0.0224098599814581	-0.0293234171119911	-0.0154963028509251	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_llama3_instruct_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0224098599814581	0.0154963028509251	0.0293234171119911	patched_minus_baseline
only_to_nonexclusive_just	resid	utterance_final	prompt_without	necessity	gold	5	random_mean	-0.0103747072457802	-0.0143724684367359	-0.0063769460548245	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_llama3_instruct_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0103747072457802	0.0063769460548245	0.0143724684367359	patched_minus_baseline
only_to_nonexclusive_just	resid	utterance_final	prompt_without	necessity	gold	10	localized	-0.0281914371762329	-0.0422722397130379	-0.0141106346394279	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_llama3_instruct_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0281914371762329	0.0141106346394279	0.0422722397130379	patched_minus_baseline
only_to_nonexclusive_just	resid	utterance_final	prompt_without	necessity	gold	10	random_mean	0.0007469609474641	-0.0018375121544069	0.0033314340493352	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_llama3_instruct_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		-0.0007469609474641	-0.0033314340493352	0.0018375121544069	patched_minus_baseline
nonexclusive_just_to_only	attn	utterance_final	prompt_without	necessity	generated	1	target_native	-0.0033615302381729	-0.0040491796423013	-0.0026738808340445	component	target_native	Target Native	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	only	0.0033615302381729	0.0026738808340445	0.0040491796423013	patched_minus_baseline
nonexclusive_just_to_only	attn	utterance_final	prompt_without	necessity	generated	3	target_native	-0.0210467188842025	-0.0230536567912866	-0.0190397809771184	component	target_native	Target Native	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	only	0.0210467188842025	0.0190397809771184	0.0230536567912866	patched_minus_baseline
nonexclusive_just_to_only	attn	utterance_final	prompt_without	necessity	generated	5	target_native	-0.0329496812161115	-0.034203665313037	-0.0316956971191859	component	target_native	Target Native	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	only	0.0329496812161115	0.0316956971191859	0.034203665313037	patched_minus_baseline
nonexclusive_just_to_only	attn	utterance_final	prompt_without	necessity	generated	10	target_native	-0.0550967638406326	-0.056063847930507	-0.0541296797507582	component	target_native	Target Native	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	only	0.0550967638406326	0.0541296797507582	0.056063847930507	patched_minus_baseline
nonexclusive_just_to_only	attn	utterance_final	prompt_without	necessity	gold	1	target_native	-0.0005894849912418	-0.0042242497442402	0.0030452797617565	component	target_native	Target Native	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	only	0.0005894849912418	-0.0030452797617565	0.0042242497442402	patched_minus_baseline
nonexclusive_just_to_only	attn	utterance_final	prompt_without	necessity	gold	3	target_native	-0.006576223192633	-0.011142801308528	-0.002009645076738	component	target_native	Target Native	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	only	0.006576223192633	0.002009645076738	0.011142801308528	patched_minus_baseline
nonexclusive_just_to_only	attn	utterance_final	prompt_without	necessity	gold	5	target_native	-0.0086655622240677	-0.019987815142831	0.0026566906946956	component	target_native	Target Native	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	only	0.0086655622240677	-0.0026566906946956	0.019987815142831	patched_minus_baseline
nonexclusive_just_to_only	attn	utterance_final	prompt_without	necessity	gold	10	target_native	-0.0094838850191829	-0.0198103595353855	0.0008425894970196	component	target_native	Target Native	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	only	0.0094838850191829	-0.0008425894970196	0.0198103595353855	patched_minus_baseline
nonexclusive_just_to_only	mlp	utterance_final	prompt_without	necessity	generated	1	target_native	-0.0037675593871168	-0.0057490588671851	-0.0017860599070484	component	target_native	Target Native	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	only	0.0037675593871168	0.0017860599070484	0.0057490588671851	patched_minus_baseline
nonexclusive_just_to_only	mlp	utterance_final	prompt_without	necessity	generated	3	target_native	-0.0098618293610199	-0.0110874401990705	-0.0086362185229693	component	target_native	Target Native	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	only	0.0098618293610199	0.0086362185229693	0.0110874401990705	patched_minus_baseline
nonexclusive_just_to_only	mlp	utterance_final	prompt_without	necessity	generated	5	target_native	-0.0109548145318594	-0.0124197954959253	-0.0094898335677935	component	target_native	Target Native	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	only	0.0109548145318594	0.0094898335677935	0.0124197954959253	patched_minus_baseline
nonexclusive_just_to_only	mlp	utterance_final	prompt_without	necessity	generated	10	target_native	-0.0134147456166063	-0.0140545141000815	-0.0127749771331311	component	target_native	Target Native	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	only	0.0134147456166063	0.0127749771331311	0.0140545141000815	patched_minus_baseline
nonexclusive_just_to_only	mlp	utterance_final	prompt_without	necessity	gold	1	target_native	-0.0013449367605279	-0.0039179238393645	0.0012280503183087	component	target_native	Target Native	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	only	0.0013449367605279	-0.0012280503183087	0.0039179238393645	patched_minus_baseline
nonexclusive_just_to_only	mlp	utterance_final	prompt_without	necessity	gold	3	target_native	0.007133400277781	0.0055201404739667	0.0087466600815953	component	target_native	Target Native	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	only	-0.007133400277781	-0.0087466600815953	-0.0055201404739667	patched_minus_baseline
nonexclusive_just_to_only	mlp	utterance_final	prompt_without	necessity	gold	5	target_native	0.0087196777760884	0.0078905809090971	0.0095487746430797	component	target_native	Target Native	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	only	-0.0087196777760884	-0.0095487746430797	-0.0078905809090971	patched_minus_baseline
nonexclusive_just_to_only	mlp	utterance_final	prompt_without	necessity	gold	10	target_native	0.0100213370544947	0.0018632024441718	0.0181794716648176	component	target_native	Target Native	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	only	-0.0100213370544947	-0.0181794716648176	-0.0018632024441718	patched_minus_baseline
nonexclusive_just_to_only	resid	utterance_final	prompt_without	necessity	generated	1	target_native	-0.0324542567272627	-0.0325657894751356	-0.0323427239793899	component	target_native	Target Native	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	only	0.0324542567272627	0.0323427239793899	0.0325657894751356	patched_minus_baseline
nonexclusive_just_to_only	resid	utterance_final	prompt_without	necessity	generated	3	target_native	-0.0388810320795555	-0.0397516387508801	-0.0380104254082308	component	target_native	Target Native	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	only	0.0388810320795555	0.0380104254082308	0.0397516387508801	patched_minus_baseline
nonexclusive_just_to_only	resid	utterance_final	prompt_without	necessity	generated	5	target_native	-0.0514772116520513	-0.0564445115960679	-0.0465099117080346	component	target_native	Target Native	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	only	0.0514772116520513	0.0465099117080346	0.0564445115960679	patched_minus_baseline
nonexclusive_just_to_only	resid	utterance_final	prompt_without	necessity	generated	10	target_native	-0.0681618638242812	-0.0688700556113992	-0.0674536720371632	component	target_native	Target Native	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	only	0.0681618638242812	0.0674536720371632	0.0688700556113992	patched_minus_baseline
nonexclusive_just_to_only	resid	utterance_final	prompt_without	necessity	gold	1	target_native	-0.0051871836284338	-0.0081220994121422	-0.0022522678447253	component	target_native	Target Native	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	only	0.0051871836284338	0.0022522678447253	0.0081220994121422	patched_minus_baseline
nonexclusive_just_to_only	resid	utterance_final	prompt_without	necessity	gold	3	target_native	-0.0066274938173875	-0.0105902187138476	-0.0026647689209274	component	target_native	Target Native	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	only	0.0066274938173875	0.0026647689209274	0.0105902187138476	patched_minus_baseline
nonexclusive_just_to_only	resid	utterance_final	prompt_without	necessity	gold	5	target_native	-0.0071005930711372	-0.0138304279254795	-0.0003707582167949	component	target_native	Target Native	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	only	0.0071005930711372	0.0003707582167949	0.0138304279254795	patched_minus_baseline
nonexclusive_just_to_only	resid	utterance_final	prompt_without	necessity	gold	10	target_native	-0.0095093927506659	-0.0178629480982771	-0.0011558374030547	component	target_native	Target Native	localization/results/component_patch_runs/20260728_expanded_utterance_final_Meta-Llama-3-8B-Instruct_not_just_only_full/only	only	0.0095093927506659	0.0011558374030547	0.0178629480982771	patched_minus_baseline
only_to_nonexclusive_just	attn	utterance_final	prompt_without	necessity	generated	1	target_native	-0.0021516924507526	-0.0022138460391202	-0.0020895388623849	component	target_native	Target Native	localization/results/component_patch_runs/20260729_expanded_utterance_final_Meta-Llama-3-8B-Instruct_nonexclusive_just_top500/just	just	0.0021516924507526	0.0020895388623849	0.0022138460391202	patched_minus_baseline
only_to_nonexclusive_just	attn	utterance_final	prompt_without	necessity	generated	3	target_native	-0.0045026972863311	-0.0045435391275423	-0.00446185544512	component	target_native	Target Native	localization/results/component_patch_runs/20260729_expanded_utterance_final_Meta-Llama-3-8B-Instruct_nonexclusive_just_top500/just	just	0.0045026972863311	0.00446185544512	0.0045435391275423	patched_minus_baseline
only_to_nonexclusive_just	attn	utterance_final	prompt_without	necessity	generated	5	target_native	-0.0067223628765523	-0.0072579649746208	-0.0061867607784839	component	target_native	Target Native	localization/results/component_patch_runs/20260729_expanded_utterance_final_Meta-Llama-3-8B-Instruct_nonexclusive_just_top500/just	just	0.0067223628765523	0.0061867607784839	0.0072579649746208	patched_minus_baseline
only_to_nonexclusive_just	attn	utterance_final	prompt_without	necessity	generated	10	target_native	-0.011894418808264	-0.0128393194270773	-0.0109495181894506	component	target_native	Target Native	localization/results/component_patch_runs/20260729_expanded_utterance_final_Meta-Llama-3-8B-Instruct_nonexclusive_just_top500/just	just	0.011894418808264	0.0109495181894506	0.0128393194270773	patched_minus_baseline
only_to_nonexclusive_just	attn	utterance_final	prompt_without	necessity	gold	1	target_native	-0.0006016729694142	-0.0033835956517812	0.0021802497129528	component	target_native	Target Native	localization/results/component_patch_runs/20260729_expanded_utterance_final_Meta-Llama-3-8B-Instruct_nonexclusive_just_top500/just	just	0.0006016729694142	-0.0021802497129528	0.0033835956517812	patched_minus_baseline
only_to_nonexclusive_just	attn	utterance_final	prompt_without	necessity	gold	3	target_native	-0.0020798227016231	-0.0137182361676553	0.009558590764409	component	target_native	Target Native	localization/results/component_patch_runs/20260729_expanded_utterance_final_Meta-Llama-3-8B-Instruct_nonexclusive_just_top500/just	just	0.0020798227016231	-0.009558590764409	0.0137182361676553	patched_minus_baseline
only_to_nonexclusive_just	attn	utterance_final	prompt_without	necessity	gold	5	target_native	-0.0113772217968213	-0.0258626566254052	0.0031082130317626	component	target_native	Target Native	localization/results/component_patch_runs/20260729_expanded_utterance_final_Meta-Llama-3-8B-Instruct_nonexclusive_just_top500/just	just	0.0113772217968213	-0.0031082130317626	0.0258626566254052	patched_minus_baseline
only_to_nonexclusive_just	attn	utterance_final	prompt_without	necessity	gold	10	target_native	-0.0279982690564774	-0.0387034701964644	-0.0172930679164904	component	target_native	Target Native	localization/results/component_patch_runs/20260729_expanded_utterance_final_Meta-Llama-3-8B-Instruct_nonexclusive_just_top500/just	just	0.0279982690564774	0.0172930679164904	0.0387034701964644	patched_minus_baseline
only_to_nonexclusive_just	mlp	utterance_final	prompt_without	necessity	generated	1	target_native	-0.0011119343122873	-0.0013733475459325	-0.0008505210786422	component	target_native	Target Native	localization/results/component_patch_runs/20260729_expanded_utterance_final_Meta-Llama-3-8B-Instruct_nonexclusive_just_top500/just	just	0.0011119343122873	0.0008505210786422	0.0013733475459325	patched_minus_baseline
only_to_nonexclusive_just	mlp	utterance_final	prompt_without	necessity	generated	3	target_native	-0.0017960774698182	-0.002102192882514	-0.0014899620571224	component	target_native	Target Native	localization/results/component_patch_runs/20260729_expanded_utterance_final_Meta-Llama-3-8B-Instruct_nonexclusive_just_top500/just	just	0.0017960774698182	0.0014899620571224	0.002102192882514	patched_minus_baseline
only_to_nonexclusive_just	mlp	utterance_final	prompt_without	necessity	generated	5	target_native	-0.0026304103520424	-0.0032118335436476	-0.0020489871604371	component	target_native	Target Native	localization/results/component_patch_runs/20260729_expanded_utterance_final_Meta-Llama-3-8B-Instruct_nonexclusive_just_top500/just	just	0.0026304103520424	0.0020489871604371	0.0032118335436476	patched_minus_baseline
only_to_nonexclusive_just	mlp	utterance_final	prompt_without	necessity	generated	10	target_native	-0.004475981466968	-0.004715378058095	-0.0042365848758411	component	target_native	Target Native	localization/results/component_patch_runs/20260729_expanded_utterance_final_Meta-Llama-3-8B-Instruct_nonexclusive_just_top500/just	just	0.004475981466968	0.0042365848758411	0.004715378058095	patched_minus_baseline
only_to_nonexclusive_just	mlp	utterance_final	prompt_without	necessity	gold	1	target_native	0.0034527975523079	0.0026978259717248	0.004207769132891	component	target_native	Target Native	localization/results/component_patch_runs/20260729_expanded_utterance_final_Meta-Llama-3-8B-Instruct_nonexclusive_just_top500/just	just	-0.0034527975523079	-0.004207769132891	-0.0026978259717248	patched_minus_baseline
only_to_nonexclusive_just	mlp	utterance_final	prompt_without	necessity	gold	3	target_native	-0.0061284643322242	-0.0077766114199148	-0.0044803172445336	component	target_native	Target Native	localization/results/component_patch_runs/20260729_expanded_utterance_final_Meta-Llama-3-8B-Instruct_nonexclusive_just_top500/just	just	0.0061284643322242	0.0044803172445336	0.0077766114199148	patched_minus_baseline
only_to_nonexclusive_just	mlp	utterance_final	prompt_without	necessity	gold	5	target_native	-0.0153614719838949	-0.0172424253396818	-0.013480518628108	component	target_native	Target Native	localization/results/component_patch_runs/20260729_expanded_utterance_final_Meta-Llama-3-8B-Instruct_nonexclusive_just_top500/just	just	0.0153614719838949	0.013480518628108	0.0172424253396818	patched_minus_baseline
only_to_nonexclusive_just	mlp	utterance_final	prompt_without	necessity	gold	10	target_native	-0.0137919529943883	-0.0167214177148381	-0.0108624882739385	component	target_native	Target Native	localization/results/component_patch_runs/20260729_expanded_utterance_final_Meta-Llama-3-8B-Instruct_nonexclusive_just_top500/just	just	0.0137919529943883	0.0108624882739385	0.0167214177148381	patched_minus_baseline
only_to_nonexclusive_just	resid	utterance_final	prompt_without	necessity	generated	1	target_native	-0.0060490147900029	-0.0060794915562765	-0.0060185380237292	component	target_native	Target Native	localization/results/component_patch_runs/20260729_expanded_utterance_final_Meta-Llama-3-8B-Instruct_nonexclusive_just_top500/just	just	0.0060490147900029	0.0060185380237292	0.0060794915562765	patched_minus_baseline
only_to_nonexclusive_just	resid	utterance_final	prompt_without	necessity	generated	3	target_native	-0.0076157166143034	-0.0082898691463092	-0.0069415640822976	component	target_native	Target Native	localization/results/component_patch_runs/20260729_expanded_utterance_final_Meta-Llama-3-8B-Instruct_nonexclusive_just_top500/just	just	0.0076157166143034	0.0069415640822976	0.0082898691463092	patched_minus_baseline
only_to_nonexclusive_just	resid	utterance_final	prompt_without	necessity	generated	5	target_native	-0.011233445990599	-0.013558161596353	-0.0089087303848451	component	target_native	Target Native	localization/results/component_patch_runs/20260729_expanded_utterance_final_Meta-Llama-3-8B-Instruct_nonexclusive_just_top500/just	just	0.011233445990599	0.0089087303848451	0.013558161596353	patched_minus_baseline
only_to_nonexclusive_just	resid	utterance_final	prompt_without	necessity	generated	10	target_native	-0.0137160841656594	-0.0155365994432943	-0.0118955688880244	component	target_native	Target Native	localization/results/component_patch_runs/20260729_expanded_utterance_final_Meta-Llama-3-8B-Instruct_nonexclusive_just_top500/just	just	0.0137160841656594	0.0118955688880244	0.0155365994432943	patched_minus_baseline
only_to_nonexclusive_just	resid	utterance_final	prompt_without	necessity	gold	1	target_native	-0.0185265807198132	-0.0186264480303764	-0.0184267134092499	component	target_native	Target Native	localization/results/component_patch_runs/20260729_expanded_utterance_final_Meta-Llama-3-8B-Instruct_nonexclusive_just_top500/just	just	0.0185265807198132	0.0184267134092499	0.0186264480303764	patched_minus_baseline
only_to_nonexclusive_just	resid	utterance_final	prompt_without	necessity	gold	3	target_native	-0.0210248164278073	-0.0229586530742705	-0.0190909797813442	component	target_native	Target Native	localization/results/component_patch_runs/20260729_expanded_utterance_final_Meta-Llama-3-8B-Instruct_nonexclusive_just_top500/just	just	0.0210248164278073	0.0190909797813442	0.0229586530742705	patched_minus_baseline
only_to_nonexclusive_just	resid	utterance_final	prompt_without	necessity	gold	5	target_native	-0.0281834614202461	-0.0369554375537828	-0.0194114852867095	component	target_native	Target Native	localization/results/component_patch_runs/20260729_expanded_utterance_final_Meta-Llama-3-8B-Instruct_nonexclusive_just_top500/just	just	0.0281834614202461	0.0194114852867095	0.0369554375537828	patched_minus_baseline
only_to_nonexclusive_just	resid	utterance_final	prompt_without	necessity	gold	10	target_native	-0.0298040703513074	-0.0415138909412334	-0.0180942497613814	component	target_native	Target Native	localization/results/component_patch_runs/20260729_expanded_utterance_final_Meta-Llama-3-8B-Instruct_nonexclusive_just_top500/just	just	0.0298040703513074	0.0180942497613814	0.0415138909412334	patched_minus_baseline
