source_dataset	dataset_role	source_row_index	id	word	subset	generated_from	analysis_metric	n_candidates	n_items	mean_candidates_per_item	mean_own_context_log_prob_advantage	median_own_context_log_prob_advantage	mean_own_context_log_prob_advantage_per_token	median_own_context_log_prob_advantage_per_token	own_context_win_rate	own_context_win_rate_per_token	weighted_own_context_win_rate	weighted_own_context_win_rate_per_token	weighted_own_context_log_prob_advantage	weighted_own_context_log_prob_advantage_per_token	top1_own_context_win_rate	top1_own_context_win_rate_per_token	top1_mean_own_context_log_prob_advantage	top1_mean_own_context_log_prob_advantage_per_token	mean_unique_samples_obtained	min_unique_samples_obtained	mean_sample_draw
expanded_data	discourse_particle	10	just_j_12718	just	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.015422405006530476	0.00679601941789905	0.015422405006530476	0.00679601941789905	0.62	0.62	0.6256840813122974	0.6256840813122974	0.015502099085128462	0.015502099085128462	1.0	1.0	0.015009169145064	0.015009169145064	50.0	50	25.5
expanded_data	discourse_particle	10	just_j_12718	just	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	-0.015422332286833871	0.0040850945008106	-0.015422332286833871	0.0040850945008106	0.54	0.54	0.6018307145644274	0.6018307145644274	-0.005569392873039339	-0.005569392873039339	0.0	0.0	-0.0191200342443254	-0.0191200342443254	50.0	50	25.5
expanded_data	discourse_particle	11	just_j_8242	just	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	-0.0021184939524391544	-0.0010670555962456001	-0.0021184939524391544	-0.0010670555962456001	0.48	0.48	0.4726980842617227	0.4726980842617227	-0.0016230053245246906	-0.0016230053245246906	1.0	1.0	0.0005794101291236	0.0005794101291236	50.0	50	26.32
expanded_data	discourse_particle	11	just_j_8242	just	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.01122020674054296	0.0096909373234479	0.01122020674054296	0.0096909373234479	0.66	0.66	0.5847660882663435	0.5847660882663435	0.00853071830645819	0.00853071830645819	0.0	0.0	-0.0083198547363281	-0.0083198547363281	50.0	50	27.4
expanded_data	discourse_particle	12	just_j_8890	just	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.007077321633813577	0.00259441620594745	0.007077321633813577	0.00259441620594745	0.66	0.66	0.6537115657090947	0.6537115657090947	0.005999533667015252	0.005999533667015252	0.0	0.0	-0.013020833333333	-0.013020833333333	50.0	50	26.5
expanded_data	discourse_particle	12	just_j_8890	just	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.0006936361927135676	0.00232416541321465	0.0006936361927135676	0.00232416541321465	0.6	0.6	0.6002434609138507	0.6002434609138507	0.001931599578270074	0.001931599578270074	1.0	1.0	0.0008001327514648	0.0008001327514648	50.0	50	25.5
expanded_data	discourse_particle	13	just_j_10613	just	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.013627724419685593	0.011876750196147	0.013627724419685593	0.011876750196147	0.7	0.7	0.699625858051965	0.699625858051965	0.010005170895933991	0.010005170895933991	1.0	1.0	0.0647735595703125	0.0647735595703125	50.0	50	29.6
expanded_data	discourse_particle	13	just_j_10613	just	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.00300245953189005	-0.00097465515136715	0.00300245953189005	-0.00097465515136715	0.48	0.48	0.4916297413149374	0.4916297413149374	0.006177577401870811	0.006177577401870811	1.0	1.0	0.0372314453125	0.0372314453125	50.0	50	30.24
expanded_data	discourse_particle	14	just_e_6323	just	o	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.002561147399325086	0.0005170624831626999	0.002561147399325086	0.0005170624831626999	0.54	0.54	0.5581780982975062	0.5581780982975062	0.001440153362350393	0.001440153362350393	0.0	0.0	-0.0172008167613637	-0.0172008167613637	50.0	50	25.5
expanded_data	discourse_particle	14	just_e_6323	just	o	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	-0.0007291890043917749	0.00207527580163665	-0.0007291890043917749	0.00207527580163665	0.54	0.54	0.5414846026847651	0.5414846026847651	-0.0014255282960706037	-0.0014255282960706037	0.0	0.0	-0.0352945963541666	-0.0352945963541666	50.0	50	26.38
expanded_data	discourse_particle	15	just_j_4012	just	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	-0.004064881042711954	-0.0010814401838513	-0.004064881042711954	-0.0010814401838513	0.48	0.48	0.46078701968103963	0.46078701968103963	-0.0032480500151172383	-0.0032480500151172383	0.0	0.0	-0.017364501953125	-0.017364501953125	50.0	50	25.5
expanded_data	discourse_particle	15	just_j_4012	just	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	-0.0005947550569876825	0.002123535380644	-0.0005947550569876825	0.002123535380644	0.54	0.54	0.569504578487891	0.569504578487891	0.0008173061382307082	0.0008173061382307082	0.0	0.0	-0.0099923270089288	-0.0099923270089288	50.0	50	25.5
expanded_data	discourse_particle	16	just_e_9268	just	o	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.002347506046811605	0.014543831348419151	0.002347506046811605	0.014543831348419151	0.7	0.7	0.7135132692054494	0.7135132692054494	0.00358132855268933	0.00358132855268933	1.0	1.0	0.0107660929361979	0.0107660929361979	50.0	50	25.5
expanded_data	discourse_particle	16	just_e_9268	just	o	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.018369345530642223	0.0086840666257418	0.018369345530642223	0.0086840666257418	0.64	0.64	0.5993768665088702	0.5993768665088702	0.013005692935171747	0.013005692935171747	1.0	1.0	0.006453514099121	0.006453514099121	50.0	50	25.5
expanded_data	discourse_particle	17	just_j_788	just	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.006139372012761115	0.00500392913818355	0.006139372012761115	0.00500392913818355	0.6	0.6	0.567376522664354	0.567376522664354	0.005880252583536378	0.005880252583536378	0.0	0.0	-0.002685546875	-0.002685546875	50.0	50	29.2
expanded_data	discourse_particle	17	just_j_788	just	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.0017034972371676898	0.00040969848632819994	0.0017034972371676898	0.00040969848632819994	0.5	0.5	0.458954549461902	0.458954549461902	0.000210598958357747	0.000210598958357747	0.0	0.0	-0.0030517578125	-0.0030517578125	50.0	50	30.9
expanded_data	discourse_particle	18	just_e_5758	just	o	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.03909857993956563	0.0208653291066488	0.03909857993956563	0.0208653291066488	0.76	0.76	0.7290610429328188	0.7290610429328188	0.024173688106269586	0.024173688106269586	1.0	1.0	0.2265625	0.2265625	50.0	50	27.72
expanded_data	discourse_particle	18	just_e_5758	just	o	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.004253422935581348	0.0050755550986840495	0.004253422935581348	0.0050755550986840495	0.54	0.54	0.5587015769545732	0.5587015769545732	0.015341843396518017	0.015341843396518017	1.0	1.0	0.0859629313151042	0.0859629313151042	50.0	50	27.14
expanded_data	discourse_particle	19	just_j_7873	just	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.014598888688843008	0.007724354141636899	0.014598888688843008	0.007724354141636899	0.6	0.6	0.6088372371271275	0.6088372371271275	0.023769642624202066	0.023769642624202066	1.0	1.0	0.011962890625	0.011962890625	50.0	50	25.5
expanded_data	discourse_particle	19	just_j_7873	just	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.004680477196860884	0.00585865388836765	0.004680477196860884	0.00585865388836765	0.6	0.6	0.6117869141902613	0.6117869141902613	0.00879952180926112	0.00879952180926112	1.0	1.0	0.0213134765624998	0.0213134765624998	50.0	50	25.5
expanded_data	discourse_particle	20	just_j_2141	just	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.010001466498670017	0.01257324218749995	0.010001466498670017	0.01257324218749995	0.56	0.56	0.5019456223302284	0.5019456223302284	0.007663485631001645	0.007663485631001645	1.0	1.0	0.0041764497756959	0.0041764497756959	50.0	50	26.32
expanded_data	discourse_particle	20	just_j_2141	just	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.014534979321746926	0.01539226154704645	0.014534979321746926	0.01539226154704645	0.76	0.76	0.7317201874818373	0.7317201874818373	0.013623712055543252	0.013623712055543252	1.0	1.0	0.0032958984375	0.0032958984375	50.0	50	26.42
expanded_data	discourse_particle	21	just_j_5388	just	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	-0.0013021442454748645	0.008272583817829849	-0.0013021442454748645	0.008272583817829849	0.54	0.54	0.6001312472905711	0.6001312472905711	0.0028958207248047495	0.0028958207248047495	0.0	0.0	-0.0733693440755207	-0.0733693440755207	50.0	50	26.92
expanded_data	discourse_particle	21	just_j_5388	just	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.014036805954407332	0.0156986530010516	0.014036805954407332	0.0156986530010516	0.62	0.62	0.624396841826218	0.624396841826218	0.013569025717452202	0.013569025717452202	0.0	0.0	-0.0038003360523899	-0.0038003360523899	50.0	50	25.5
expanded_data	discourse_particle	22	just_e_1001	just	o	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.008197727409190286	0.007447655995686701	0.008197727409190286	0.007447655995686701	0.66	0.66	0.6815100804052795	0.6815100804052795	0.008246571935138431	0.008246571935138431	0.0	0.0	-0.0130407084589418	-0.0130407084589418	50.0	50	25.5
expanded_data	discourse_particle	22	just_e_1001	just	o	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.012306692968380065	0.00548904736836745	0.012306692968380065	0.00548904736836745	0.62	0.62	0.6493742214826969	0.6493742214826969	0.010797494216520966	0.010797494216520966	1.0	1.0	0.0006162409196821	0.0006162409196821	50.0	50	26.22
expanded_data	discourse_particle	23	just_e_9687	just	o	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.013384997136482047	0.00534528493881225	0.013384997136482047	0.00534528493881225	0.52	0.52	0.4889227336405363	0.4889227336405363	0.009854404205727366	0.009854404205727366	1.0	1.0	0.0086181640624998	0.0086181640624998	50.0	50	26.68
expanded_data	discourse_particle	23	just_e_9687	just	o	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.035274370396239776	0.011938012164571951	0.035274370396239776	0.011938012164571951	0.64	0.64	0.655320018872399	0.655320018872399	0.03479101855204479	0.03479101855204479	1.0	1.0	0.07177734375	0.07177734375	50.0	50	29.88
expanded_data	discourse_particle	24	just_j_6768	just	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.0025248558453906623	0.0003401637077331	0.0025248558453906623	0.0003401637077331	0.52	0.52	0.5540535684695533	0.5540535684695533	0.0046119289884300465	0.0046119289884300465	1.0	1.0	0.0280667333041919	0.0280667333041919	50.0	50	25.5
expanded_data	discourse_particle	24	just_j_6768	just	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.004581291481632526	0.0025421566433376	0.004581291481632526	0.0025421566433376	0.56	0.56	0.5257299357491951	0.5257299357491951	0.0022014717298884825	0.0022014717298884825	1.0	1.0	0.0127507183286876	0.0127507183286876	50.0	50	25.5
expanded_data	discourse_particle	25	just_j_12662	just	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.017446056720320065	0.02780419588088985	0.017446056720320065	0.02780419588088985	0.56	0.56	0.5439176825662028	0.5439176825662028	0.012410937775557676	0.012410937775557676	1.0	1.0	0.105194091796875	0.105194091796875	50.0	50	28.54
expanded_data	discourse_particle	25	just_j_12662	just	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.015288094772967624	0.00554771423339835	0.015288094772967624	0.00554771423339835	0.54	0.54	0.517554359592069	0.517554359592069	0.013604852235749955	0.013604852235749955	1.0	1.0	0.0150823593139648	0.0150823593139648	50.0	50	26.84
expanded_data	discourse_particle	26	just_j_1461	just	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.015133416960647081	0.01129133701324455	0.015133416960647081	0.01129133701324455	0.72	0.72	0.7181116162778463	0.7181116162778463	0.01579929689375779	0.01579929689375779	1.0	1.0	0.02886962890625	0.02886962890625	50.0	50	25.5
expanded_data	discourse_particle	26	just_j_1461	just	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	-0.007000965963073382	0.00022511733205694996	-0.007000965963073382	0.00022511733205694996	0.5	0.5	0.5092129782093457	0.5092129782093457	-0.007789715227800421	-0.007789715227800421	1.0	1.0	0.0267314910888671	0.0267314910888671	50.0	50	26.12
expanded_data	discourse_particle	27	just_j_10555	just	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.00059913043272197	0.0033737591334751	0.00059913043272197	0.0033737591334751	0.58	0.58	0.575530062082956	0.575530062082956	0.0007727231544198272	0.0007727231544198272	0.0	0.0	-0.0037037242542613	-0.0037037242542613	50.0	50	25.5
expanded_data	discourse_particle	27	just_j_10555	just	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.009161919747374599	0.0033636968492885503	0.009161919747374599	0.0033636968492885503	0.56	0.56	0.5434471984935506	0.5434471984935506	0.006171128919529779	0.006171128919529779	1.0	1.0	0.0209884643554687	0.0209884643554687	50.0	50	25.5
expanded_data	discourse_particle	28	just_j_2164	just	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.005742623112036144	0.00717347462972	0.005742623112036144	0.00717347462972	0.78	0.78	0.7830233826872292	0.7830233826872292	0.007067616894276986	0.007067616894276986	0.0	0.0	-0.0014023219837862	-0.0014023219837862	50.0	50	26.3
expanded_data	discourse_particle	28	just_j_2164	just	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.006230641255495252	0.00210015112612425	0.006230641255495252	0.00210015112612425	0.64	0.64	0.6058563708246836	0.6058563708246836	0.0038809257932146787	0.0038809257932146787	0.0	0.0	-0.0106400199558422	-0.0106400199558422	50.0	50	26.54
expanded_data	discourse_particle	29	just_j_8011	just	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.002406111369069337	0.0064817957900926496	0.002406111369069337	0.0064817957900926496	0.62	0.62	0.6397652538070415	0.6397652538070415	0.00681765073706566	0.00681765073706566	1.0	1.0	0.0254455566406248	0.0254455566406248	50.0	50	28.2
expanded_data	discourse_particle	29	just_j_8011	just	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.006875836068233336	0.0001245379447936112	0.006875836068233336	0.0001245379447936112	0.5	0.5	0.5185291375897114	0.5185291375897114	0.008588103148383102	0.008588103148383102	1.0	1.0	0.0334457821316189	0.0334457821316189	50.0	50	25.5
expanded_data	discourse_particle	30	just_e_3966	just	o	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.016469225094006716	0.01621311732700895	0.016469225094006716	0.01621311732700895	0.7	0.7	0.7156757646484548	0.7156757646484548	0.01583139748299313	0.01583139748299313	1.0	1.0	0.0215721130371093	0.0215721130371093	50.0	50	27.18
expanded_data	discourse_particle	30	just_e_3966	just	o	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.02139834439100881	0.017803400213068102	0.02139834439100881	0.017803400213068102	0.76	0.76	0.7225863958129001	0.7225863958129001	0.017277345998269827	0.017277345998269827	1.0	1.0	0.0100364685058593	0.0100364685058593	50.0	50	31.28
expanded_data	discourse_particle	31	just_j_2438	just	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.006341586163957041	0.0035851656735598	0.006341586163957041	0.0035851656735598	0.54	0.54	0.5311611424621097	0.5311611424621097	0.007651715165902898	0.007651715165902898	1.0	1.0	0.0501037597656248	0.0501037597656248	50.0	50	26.82
expanded_data	discourse_particle	31	just_j_2438	just	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	-0.00127860870028279	-0.00129341036081305	-0.00127860870028279	-0.00129341036081305	0.48	0.48	0.5020540581264963	0.5020540581264963	0.0005985904956986748	0.0005985904956986748	0.0	0.0	-0.0362701416015625	-0.0362701416015625	50.0	50	27.44
expanded_data	discourse_particle	32	just_e_1907	just	o	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.017206287471515706	0.010881403929148	0.017206287471515706	0.010881403929148	0.68	0.68	0.6994052976561556	0.6994052976561556	0.013071886589430752	0.013071886589430752	0.0	0.0	-0.0047607421875	-0.0047607421875	50.0	50	25.5
expanded_data	discourse_particle	32	just_e_1907	just	o	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.011166480850257413	0.0085611979166666	0.011166480850257413	0.0085611979166666	0.66	0.66	0.6699450768191844	0.6699450768191844	0.01715968335317651	0.01715968335317651	0.0	0.0	-0.0126676431724002	-0.0126676431724002	50.0	50	25.5
expanded_data	discourse_particle	33	just_e_2717	just	o	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.0014058137799749482	0.00058514264322095	0.0014058137799749482	0.00058514264322095	0.52	0.52	0.48074097964551077	0.48074097964551077	-0.00024758365308832035	-0.00024758365308832035	1.0	1.0	0.000458009781376	0.000458009781376	50.0	50	26.28
expanded_data	discourse_particle	33	just_e_2717	just	o	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.01178257408680063	0.00230792909860605	0.01178257408680063	0.00230792909860605	0.58	0.58	0.5707774160986392	0.5707774160986392	0.010758860677248839	0.010758860677248839	0.0	0.0	-0.0001700265066963	-0.0001700265066963	50.0	50	25.5
expanded_data	discourse_particle	34	just_j_4722	just	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.0013510986180332682	0.0021504800786417	0.0013510986180332682	0.0021504800786417	0.52	0.52	0.5198822076039946	0.5198822076039946	0.001781591722996548	0.001781591722996548	1.0	1.0	0.0023890904017858	0.0023890904017858	50.0	50	25.76
expanded_data	discourse_particle	34	just_j_4722	just	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.009831010174537767	0.0109407861008603	0.009831010174537767	0.0109407861008603	0.7	0.7	0.7425018715267804	0.7425018715267804	0.011172495837662928	0.011172495837662928	0.0	0.0	-0.0067536490304129	-0.0067536490304129	50.0	50	25.5
expanded_data	discourse_particle	35	just_j_8362	just	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.07198839289679643	0.04769097623370925	0.07198839289679643	0.04769097623370925	0.76	0.76	0.8085504518787192	0.8085504518787192	0.07411370306506031	0.07411370306506031	0.0	0.0	-0.0053807576497395	-0.0053807576497395	50.0	50	27.78
expanded_data	discourse_particle	35	just_j_8362	just	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.09165750456240332	0.0683021545410156	0.09165750456240332	0.0683021545410156	0.86	0.86	0.8602084994478946	0.8602084994478946	0.0886315440471817	0.0886315440471817	1.0	1.0	0.377899169921875	0.377899169921875	50.0	50	26.7
expanded_data	discourse_particle	36	just_j_8556	just	h	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.0847057610026497	0.0822394664088883	0.0847057610026497	0.0822394664088883	0.8	0.8	0.8346962257685223	0.8346962257685223	0.08041429554309013	0.08041429554309013	1.0	1.0	0.1739501953125	0.1739501953125	50.0	50	26.12
expanded_data	discourse_particle	36	just_j_8556	just	h	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.17171843787873972	0.0739428220955855	0.17171843787873972	0.0739428220955855	0.66	0.66	0.7167610983062201	0.7167610983062201	0.22295187297914487	0.22295187297914487	1.0	1.0	0.1170696377754212	0.1170696377754212	50.0	50	26.96
expanded_data	discourse_particle	37	just_e_569	just	o	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.023670908080705388	0.01685166896734005	0.023670908080705388	0.01685166896734005	0.72	0.72	0.7505530464170864	0.7505530464170864	0.023995497668609304	0.023995497668609304	1.0	1.0	0.0113116018474102	0.0113116018474102	50.0	50	26.48
expanded_data	discourse_particle	37	just_e_569	just	o	P_prime	own_context_log_prob_advantage_per_token	50	1	50.0	0.018049428970450535	0.01047502245221805	0.018049428970450535	0.01047502245221805	0.62	0.62	0.5743538281735519	0.5743538281735519	0.011844699913255832	0.011844699913255832	0.0	0.0	-0.0506107724946121	-0.0506107724946121	50.0	50	25.82
expanded_data	discourse_particle	38	just_e_1043	just	o	P	own_context_log_prob_advantage_per_token	50	1	50.0	0.01262505965421431	0.020898128424038098	0.01262505965421431	0.020898128424038098	0.62	0.62	0.6304858660195574	0.6304858660195574	0.015321588028263793	0.015321588028263793	1.0	1.0	0.045183621920072	0.045183621920072	50.0	50	25.5
