particle	component	position_label	corruption_mode	eval_mode	target_type	top_k	site_set_type	effect_score_mean	effect_score_mean_ci_low	effect_score_mean_ci_high	method	run_label	run_label_pretty	run_dir	native_particle	effect_score_original_mean	effect_score_original_ci_low	effect_score_original_ci_high	metric_sign_convention
nonexclusive_just_to_only	mlp	utterance_final	prompt_without	necessity	gold	1	random_mean	-0.0002159538923283	-0.0005661793838845	0.0001342715992279	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/nonexclusive_just_to_only		0.0002159538923283	-0.0001342715992279	0.0005661793838845	patched_minus_baseline
nonexclusive_just_to_only	mlp	utterance_final	prompt_without	necessity	gold	3	localized	-0.0022204097056596	-0.003505582632453	-0.0009352367788661	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/nonexclusive_just_to_only		0.0022204097056596	0.0009352367788661	0.003505582632453	patched_minus_baseline
nonexclusive_just_to_only	mlp	utterance_final	prompt_without	necessity	gold	3	random_mean	0.0002094174029897	-0.0004788849564334	0.000897719762413	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/nonexclusive_just_to_only		-0.0002094174029897	-0.000897719762413	0.0004788849564334	patched_minus_baseline
nonexclusive_just_to_only	mlp	utterance_final	prompt_without	necessity	gold	5	localized	-0.0024745826036034	-0.0033794472323237	-0.001569717974883	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/nonexclusive_just_to_only		0.0024745826036034	0.001569717974883	0.0033794472323237	patched_minus_baseline
nonexclusive_just_to_only	mlp	utterance_final	prompt_without	necessity	gold	5	random_mean	0.0003695918165526	-0.0003950766596565	0.0011342602927618	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/nonexclusive_just_to_only		-0.0003695918165526	-0.0011342602927618	0.0003950766596565	patched_minus_baseline
nonexclusive_just_to_only	mlp	utterance_final	prompt_without	necessity	gold	10	localized	-0.0035373612685298	-0.0047187918627689	-0.0023559306742906	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/nonexclusive_just_to_only		0.0035373612685298	0.0023559306742906	0.0047187918627689	patched_minus_baseline
nonexclusive_just_to_only	mlp	utterance_final	prompt_without	necessity	gold	10	random_mean	-0.0004320944327648	-0.0019393458160197	0.00107515695049	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/nonexclusive_just_to_only		0.0004320944327648	-0.00107515695049	0.0019393458160197	patched_minus_baseline
nonexclusive_just_to_only	resid	utterance_final	prompt_without	necessity	generated	1	localized	-0.0100953094395919	-0.0119218141319073	-0.0082688047472764	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/nonexclusive_just_to_only		0.0100953094395919	0.0082688047472764	0.0119218141319073	patched_minus_baseline
nonexclusive_just_to_only	resid	utterance_final	prompt_without	necessity	generated	1	random_mean	-0.0027675689053146	-0.0031045895835842	-0.002430548227045	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/nonexclusive_just_to_only		0.0027675689053146	0.002430548227045	0.0031045895835842	patched_minus_baseline
nonexclusive_just_to_only	resid	utterance_final	prompt_without	necessity	generated	3	localized	-0.0151214629446503	-0.0168442374001154	-0.0133986884891853	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/nonexclusive_just_to_only		0.0151214629446503	0.0133986884891853	0.0168442374001154	patched_minus_baseline
nonexclusive_just_to_only	resid	utterance_final	prompt_without	necessity	generated	3	random_mean	-0.0078938405658974	-0.0096524290957486	-0.0061352520360462	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/nonexclusive_just_to_only		0.0078938405658974	0.0061352520360462	0.0096524290957486	patched_minus_baseline
nonexclusive_just_to_only	resid	utterance_final	prompt_without	necessity	generated	5	localized	-0.0190980015881762	-0.0206952760690379	-0.0175007271073146	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/nonexclusive_just_to_only		0.0190980015881762	0.0175007271073146	0.0206952760690379	patched_minus_baseline
nonexclusive_just_to_only	resid	utterance_final	prompt_without	necessity	generated	5	random_mean	-0.0064064835273024	-0.0064303772834032	-0.0063825897712016	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/nonexclusive_just_to_only		0.0064064835273024	0.0063825897712016	0.0064303772834032	patched_minus_baseline
nonexclusive_just_to_only	resid	utterance_final	prompt_without	necessity	generated	10	localized	-0.0246351336365276	-0.0256189999974667	-0.0236512672755884	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/nonexclusive_just_to_only		0.0246351336365276	0.0236512672755884	0.0256189999974667	patched_minus_baseline
nonexclusive_just_to_only	resid	utterance_final	prompt_without	necessity	generated	10	random_mean	-0.0060284034650995	-0.0070317793592981	-0.0050250275709009	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/nonexclusive_just_to_only		0.0060284034650995	0.0050250275709009	0.0070317793592981	patched_minus_baseline
nonexclusive_just_to_only	resid	utterance_final	prompt_without	necessity	gold	1	localized	-0.0028466481665639	-0.003347483210654	-0.0023458131224737	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/nonexclusive_just_to_only		0.0028466481665639	0.0023458131224737	0.003347483210654	patched_minus_baseline
nonexclusive_just_to_only	resid	utterance_final	prompt_without	necessity	gold	1	random_mean	-0.0006800197326705	-0.0009569186603652	-0.0004031208049758	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/nonexclusive_just_to_only		0.0006800197326705	0.0004031208049758	0.0009569186603652	patched_minus_baseline
nonexclusive_just_to_only	resid	utterance_final	prompt_without	necessity	gold	3	localized	-0.0038616445895542	-0.0040475694897239	-0.0036757196893844	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/nonexclusive_just_to_only		0.0038616445895542	0.0036757196893844	0.0040475694897239	patched_minus_baseline
nonexclusive_just_to_only	resid	utterance_final	prompt_without	necessity	gold	3	random_mean	-0.0023719548299041	-0.0031551651629663	-0.0015887444968419	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/nonexclusive_just_to_only		0.0023719548299041	0.0015887444968419	0.0031551651629663	patched_minus_baseline
nonexclusive_just_to_only	resid	utterance_final	prompt_without	necessity	gold	5	localized	-0.0059404196583025	-0.0065979576297722	-0.0052828816868328	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/nonexclusive_just_to_only		0.0059404196583025	0.0052828816868328	0.0065979576297722	patched_minus_baseline
nonexclusive_just_to_only	resid	utterance_final	prompt_without	necessity	gold	5	random_mean	-0.0020702361952842	-0.0025724922456177	-0.0015679801449507	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/nonexclusive_just_to_only		0.0020702361952842	0.0015679801449507	0.0025724922456177	patched_minus_baseline
nonexclusive_just_to_only	resid	utterance_final	prompt_without	necessity	gold	10	localized	-0.0089545575645209	-0.0093184376993199	-0.0085906774297219	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/nonexclusive_just_to_only		0.0089545575645209	0.0085906774297219	0.0093184376993199	patched_minus_baseline
nonexclusive_just_to_only	resid	utterance_final	prompt_without	necessity	gold	10	random_mean	-0.0024055795615758	-0.0025254182925689	-0.0022857408305826	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/nonexclusive_just_to_only		0.0024055795615758	0.0022857408305826	0.0025254182925689	patched_minus_baseline
only_to_nonexclusive_just	attn	utterance_final	prompt_without	necessity	generated	1	localized	-0.0010596375569256	-0.0011248643005377	-0.0009944108133134	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0010596375569256	0.0009944108133134	0.0011248643005377	patched_minus_baseline
only_to_nonexclusive_just	attn	utterance_final	prompt_without	necessity	generated	1	random_mean	-0.0004467045258757	-0.0007714768534086	-0.0001219321983427	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0004467045258757	0.0001219321983427	0.0007714768534086	patched_minus_baseline
only_to_nonexclusive_just	attn	utterance_final	prompt_without	necessity	generated	3	localized	-0.0042573308562601	-0.0062929593144053	-0.002221702398115	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0042573308562601	0.002221702398115	0.0062929593144053	patched_minus_baseline
only_to_nonexclusive_just	attn	utterance_final	prompt_without	necessity	generated	3	random_mean	-0.0005484442019804	-0.000650979529132	-0.0004459088748289	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0005484442019804	0.0004459088748289	0.000650979529132	patched_minus_baseline
only_to_nonexclusive_just	attn	utterance_final	prompt_without	necessity	generated	5	localized	-0.0081394451543091	-0.0122839948751512	-0.0039948954334669	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0081394451543091	0.0039948954334669	0.0122839948751512	patched_minus_baseline
only_to_nonexclusive_just	attn	utterance_final	prompt_without	necessity	generated	5	random_mean	-0.0011152016722617	-0.0014037678252331	-0.0008266355192903	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0011152016722617	0.0008266355192903	0.0014037678252331	patched_minus_baseline
only_to_nonexclusive_just	attn	utterance_final	prompt_without	necessity	generated	10	localized	-0.0127128031691761	-0.0187560602762598	-0.0066695460620925	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0127128031691761	0.0066695460620925	0.0187560602762598	patched_minus_baseline
only_to_nonexclusive_just	attn	utterance_final	prompt_without	necessity	generated	10	random_mean	-0.0012848279384539	-0.0016693935616486	-0.0009002623152592	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0012848279384539	0.0009002623152592	0.0016693935616486	patched_minus_baseline
only_to_nonexclusive_just	attn	utterance_final	prompt_without	necessity	gold	1	localized	0.0010451323248506	0.000378809758759	0.0017114548909422	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		-0.0010451323248506	-0.0017114548909422	-0.000378809758759	patched_minus_baseline
only_to_nonexclusive_just	attn	utterance_final	prompt_without	necessity	gold	1	random_mean	0.0005179766000349	0.0002830259996839	0.000752927200386	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		-0.0005179766000349	-0.000752927200386	-0.0002830259996839	patched_minus_baseline
only_to_nonexclusive_just	attn	utterance_final	prompt_without	necessity	gold	3	localized	0.0026693833632399	0.0026342273181449	0.002704539408335	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		-0.0026693833632399	-0.002704539408335	-0.0026342273181449	patched_minus_baseline
only_to_nonexclusive_just	attn	utterance_final	prompt_without	necessity	gold	3	random_mean	-0.0003428706491725	-0.000743825427165	5.80841288199574e-05	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0003428706491725	-5.80841288199574e-05	0.000743825427165	patched_minus_baseline
only_to_nonexclusive_just	attn	utterance_final	prompt_without	necessity	gold	5	localized	0.0016270570494943	0.0008840248121509	0.0023700892868376	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		-0.0016270570494943	-0.0023700892868376	-0.0008840248121509	patched_minus_baseline
only_to_nonexclusive_just	attn	utterance_final	prompt_without	necessity	gold	5	random_mean	-2.1293220988303585e-05	-0.0007220362856011	0.0006794498436245	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		2.1293220988303585e-05	-0.0006794498436245	0.0007220362856011	patched_minus_baseline
only_to_nonexclusive_just	attn	utterance_final	prompt_without	necessity	gold	10	localized	0.0003278867124358	-0.0017242515505033	0.002380024975375	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		-0.0003278867124358	-0.002380024975375	0.0017242515505033	patched_minus_baseline
only_to_nonexclusive_just	attn	utterance_final	prompt_without	necessity	gold	10	random_mean	-0.0002409410227821	-0.000589588235467	0.0001077061899027	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0002409410227821	-0.0001077061899027	0.000589588235467	patched_minus_baseline
only_to_nonexclusive_just	mlp	utterance_final	prompt_without	necessity	generated	1	localized	-0.0001879841145304	-0.0002655216645176	-0.0001104465645432	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0001879841145304	0.0001104465645432	0.0002655216645176	patched_minus_baseline
only_to_nonexclusive_just	mlp	utterance_final	prompt_without	necessity	generated	1	random_mean	-0.0003591414326987	-0.000611000459514	-0.0001072824058834	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0003591414326987	0.0001072824058834	0.000611000459514	patched_minus_baseline
only_to_nonexclusive_just	mlp	utterance_final	prompt_without	necessity	generated	3	localized	-0.0025908184258434	-0.0050223927134658	-0.000159244138221	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0025908184258434	0.000159244138221	0.0050223927134658	patched_minus_baseline
only_to_nonexclusive_just	mlp	utterance_final	prompt_without	necessity	generated	3	random_mean	-0.0013566131796438	-0.0013719918634027	-0.0013412344958849	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0013566131796438	0.0013412344958849	0.0013719918634027	patched_minus_baseline
only_to_nonexclusive_just	mlp	utterance_final	prompt_without	necessity	generated	5	localized	-0.0033532935804096	-0.006437854682278	-0.0002687324785412	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0033532935804096	0.0002687324785412	0.006437854682278	patched_minus_baseline
only_to_nonexclusive_just	mlp	utterance_final	prompt_without	necessity	generated	5	random_mean	-0.0008519333001784	-0.0012831242518589	-0.0004207423484978	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0008519333001784	0.0004207423484978	0.0012831242518589	patched_minus_baseline
only_to_nonexclusive_just	mlp	utterance_final	prompt_without	necessity	generated	10	localized	-0.0037720253320568	-0.0072288853077905	-0.000315165356323	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0037720253320568	0.000315165356323	0.0072288853077905	patched_minus_baseline
only_to_nonexclusive_just	mlp	utterance_final	prompt_without	necessity	generated	10	random_mean	-0.0019451132850511	-0.002155732838577	-0.0017344937315252	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0019451132850511	0.0017344937315252	0.002155732838577	patched_minus_baseline
only_to_nonexclusive_just	mlp	utterance_final	prompt_without	necessity	gold	1	localized	0.000316878896561	-0.0008876580109712	0.0015214158040933	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		-0.000316878896561	-0.0015214158040933	0.0008876580109712	patched_minus_baseline
only_to_nonexclusive_just	mlp	utterance_final	prompt_without	necessity	gold	1	random_mean	-0.0001835597636118	-0.0003993770471301	3.2257519906409014e-05	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0001835597636118	-3.2257519906409014e-05	0.0003993770471301	patched_minus_baseline
only_to_nonexclusive_just	mlp	utterance_final	prompt_without	necessity	gold	3	localized	-0.0020501586127545	-0.0020544412919068	-0.0020458759336022	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0020501586127545	0.0020458759336022	0.0020544412919068	patched_minus_baseline
only_to_nonexclusive_just	mlp	utterance_final	prompt_without	necessity	gold	3	random_mean	0.0002517043730714	-0.0002365550817909	0.0007399638279337	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		-0.0002517043730714	-0.0007399638279337	0.0002365550817909	patched_minus_baseline
only_to_nonexclusive_just	mlp	utterance_final	prompt_without	necessity	gold	5	localized	-0.0017116729734113	-0.0033350414181897	-8.830452863294684e-05	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0017116729734113	8.830452863294684e-05	0.0033350414181897	patched_minus_baseline
only_to_nonexclusive_just	mlp	utterance_final	prompt_without	necessity	gold	5	random_mean	-0.001175798689449	-0.0011916460402802	-0.0011599513386178	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.001175798689449	0.0011599513386178	0.0011916460402802	patched_minus_baseline
only_to_nonexclusive_just	mlp	utterance_final	prompt_without	necessity	gold	10	localized	-0.0024442696518175	-0.0041800387170174	-0.0007085005866175	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0024442696518175	0.0007085005866175	0.0041800387170174	patched_minus_baseline
only_to_nonexclusive_just	mlp	utterance_final	prompt_without	necessity	gold	10	random_mean	-0.0012449462057645	-0.0030756824052872	0.0005857899937582	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0012449462057645	-0.0005857899937582	0.0030756824052872	patched_minus_baseline
only_to_nonexclusive_just	resid	utterance_final	prompt_without	necessity	generated	1	localized	-0.0054783084248461	-0.0076013483358649	-0.0033552685138273	component	transfer	Transfer	localization/results/component_transfer_runs/20260729_nonexclusive_just_only_cross_patch/only_to_nonexclusive_just		0.0054783084248461	0.0033552685138273	0.0076013483358649	patched_minus_baseline
