particle	train_fold	component	layer_index	position_label	position_order	corruption_mode	mean_clean_log_prob_per_token	mean_corrupted_log_prob_per_token	mean_patched_log_prob_per_token	mean_raw_delta_per_token	mean_restoration	mean_restoration_clipped	row_count	source_item_count	site_metric	ranking_score
not	0	attn	26	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.661801899920453	0.00026938090581406026	0.0015684495703931114	0.0028564120953660783	14	14	restoration	0.0015684495703931114
not	0	attn	29	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.6615478546565767	0.0005234261696903505	0.0014037937969154754	0.0027015347262988945	14	14	restoration	0.0014037937969154754
not	0	attn	20	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.6613469187219003	0.00072436210436693	0.0009611894573527637	0.002033525225982725	14	14	restoration	0.0009611894573527637
not	0	attn	28	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.6619717747175775	9.950610868969534e-05	0.0008752628485536601	0.0021944621144053635	14	14	restoration	0.0008752628485536601
not	0	attn	25	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.6618712435711873	0.00020003725508001478	0.000713044011591239	0.00196029763805912	14	14	restoration	0.000713044011591239
not	0	attn	30	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.661683612765597	0.0003876680606700005	0.0006244445494183995	0.0014703170719607263	14	14	restoration	0.0006244445494183995
not	0	attn	14	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.6623641046287503	-0.000292823802482919	0.0004254225501536914	0.003332569206110181	14	14	restoration	0.0004254225501536914
not	0	attn	18	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.6619814982282	8.978259806730853e-05	0.0004086317190871774	0.001830418200684214	14	14	restoration	0.0004086317190871774
not	0	attn	23	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.662214718833137	-0.00014343800686965138	0.0003855539120895592	0.001681625044582847	14	14	restoration	0.0003855539120895592
not	0	attn	22	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.662461371050026	-0.0003900902237585451	0.00010182861184534366	0.0015488969608875493	14	14	restoration	0.00010182861184534366
not	0	attn	31	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.662071280826267	0.0	0.0	0.0	14	14	restoration	0.0
not	0	attn	15	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.6623932213137	-0.0003219404874329162	-5.578015320763483e-05	0.0024980467083634316	14	14	restoration	-5.578015320763483e-05
not	0	attn	21	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.662262388900086	-0.0001911080738189305	-0.00027478711647434517	0.0013450118772080231	14	14	restoration	-0.00027478711647434517
not	0	attn	0	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.6624187658869864	-0.00034748506071925956	-0.00047119251641823505	0.0018338428853157623	14	14	restoration	-0.00047119251641823505
not	0	attn	17	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.662342539537271	-0.00027125871100392677	-0.0015138316299668029	0.0015005601623860883	14	14	restoration	-0.0015138316299668029
not	0	attn	8	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.670131215944395	-0.008059935118127812	-0.0016674048384199083	0.014942151279515745	14	14	restoration	-0.0016674048384199083
not	0	mlp	13	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.653259297480201	0.008811983346065746	0.021207401355310487	0.02358295153931005	14	14	restoration	0.021207401355310487
not	0	mlp	4	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.654959672711271	0.007111608114996052	0.02115998353773204	0.02343438654088179	14	14	restoration	0.02115998353773204
not	0	mlp	9	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.645884490724261	0.016186790102005966	0.020530872068330635	0.031634835018962276	14	14	restoration	0.020530872068330635
not	0	mlp	10	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.6570562216450817	0.005015059181185404	0.018459642796920243	0.028366614034221083	14	14	restoration	0.018459642796920243
not	0	mlp	5	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.6609113968709948	0.0011598839552722704	0.0172724524812559	0.029132723651640376	14	14	restoration	0.0172724524812559
not	0	mlp	12	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.652524084373646	0.009547196452621365	0.017117877339767808	0.025104604316166994	14	14	restoration	0.017117877339767808
not	0	mlp	6	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.662095895654428	-2.4614828160677122e-05	0.012946564138602743	0.022628460528838885	14	14	restoration	0.012946564138602743
not	0	mlp	7	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.6679306766364292	-0.005859395810161657	0.012213569976919398	0.035447699199356544	14	14	restoration	0.012213569976919398
not	0	mlp	2	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.6606752376915708	0.0013960431346962915	0.00397601021452944	0.006809470785950048	14	14	restoration	0.00397601021452944
not	0	mlp	14	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.660090376730679	0.0019809040955883284	0.003228939851477211	0.007126430285104297	14	14	restoration	0.003228939851477211
not	0	mlp	19	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.660735254073131	0.0013360267531365988	0.003174422418856587	0.0046118844633805086	14	14	restoration	0.003174422418856587
not	0	mlp	15	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.6611131450756877	0.0009581357505793793	0.0023260212578821186	0.005207919777667792	14	14	restoration	0.0023260212578821186
not	0	mlp	3	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.661276963716524	0.0007943171097431875	0.001658985914252866	0.007735413202210697	14	14	restoration	0.001658985914252866
not	0	mlp	18	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.6615549697856014	0.0005163110406657083	0.0013699806203002491	0.002833420961501173	14	14	restoration	0.0013699806203002491
not	0	mlp	26	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.6616272201218694	0.00044406070439744524	0.001222507967310436	0.0023218504077839645	14	14	restoration	0.001222507967310436
not	0	mlp	21	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.6616608284082415	0.0004104524180253818	0.0011325734065941015	0.00207273888234318	14	14	restoration	0.0011325734065941015
not	0	mlp	0	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.6622729962686793	-0.00020171544241198713	0.0007110855973212881	0.0021332545818937973	14	14	restoration	0.0007110855973212881
not	0	mlp	29	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.6616656250007984	0.00040565582546861885	0.0006951520187481575	0.0021105243778732365	14	14	restoration	0.0006951520187481575
not	0	mlp	28	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.6617282491151975	0.00034303171106932407	0.000674520440163557	0.0021443971280183777	14	14	restoration	0.000674520440163557
not	0	mlp	27	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.661749831398765	0.0003214494275023564	0.0006714455722755669	0.0018065094293635033	14	14	restoration	0.0006714455722755669
not	0	mlp	22	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.6618611481225907	0.000210132703676361	0.0006236253638010326	0.0022230338576314265	14	14	restoration	0.0006236253638010326
not	0	mlp	24	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.661836776279268	0.00023450454699939068	0.00013122756912402827	0.0009505878399691766	14	14	restoration	0.00013122756912402827
not	0	mlp	25	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.6621962460718	-0.00012496524553286457	7.871111627944862e-05	0.0018911161088281151	14	14	restoration	7.871111627944862e-05
not	0	mlp	30	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.6620116168450836	5.966398118363779e-05	1.1672704506566945e-05	0.001299683852784908	14	14	restoration	1.1672704506566945e-05
not	0	mlp	31	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.662071280826267	0.0	0.0	0.0	14	14	restoration	0.0
not	0	mlp	1	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.6633836551338885	-0.0013123743076214492	-0.0005947516369056942	0.004157334553819239	14	14	restoration	-0.0005947516369056942
not	0	mlp	23	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.6624645138086294	-0.0003932329823620462	-0.00093669410872815	0.0014988338075824312	14	14	restoration	-0.00093669410872815
not	0	mlp	17	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.6625663588896655	-0.000495078063398007	-0.0011791918979391493	0.0014033411826488741	14	14	restoration	-0.0011791918979391493
not	0	mlp	20	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.6627980082275853	-0.0007267274013182152	-0.002869107125228258	0.0023360763038094146	14	14	restoration	-0.002869107125228258
not	0	mlp	16	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.664513373786651	-0.0024420929603837	-0.006567223446220983	0.0015477471700901288	14	14	restoration	-0.006567223446220983
not	0	mlp	8	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.666644514474115	-0.004573233647848023	-0.012921130951711072	0.010745014337846989	14	14	restoration	-0.012921130951711072
not	0	mlp	11	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.679276938890051	-0.017205658063783776	-0.03879682131812863	0.010608812667891784	14	14	restoration	-0.03879682131812863
not	0	resid	7	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.5471811663349655	0.11489011449130149	0.21936713558880486	0.21936713558880486	14	14	restoration	0.21936713558880486
not	0	resid	9	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.580891528720946	0.08117975210532162	0.18652043238319238	0.1870230062238363	14	14	restoration	0.18652043238319238
not	0	resid	8	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.586236564106245	0.07583471672002211	0.18181626559055797	0.18220042091054528	14	14	restoration	0.18181626559055797
not	0	resid	6	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.5849929241407987	0.07707835668546872	0.17207541191515802	0.17217540524893576	14	14	restoration	0.17207541191515802
not	0	resid	10	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.585920683068795	0.07615059775747221	0.16367780948645824	0.1643305210943633	14	14	restoration	0.16367780948645824
not	0	resid	12	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.5838953045885455	0.07817597623772174	0.15627652666300854	0.1588501224689741	14	14	restoration	0.15627652666300854
not	0	resid	5	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.6065329389257745	0.05553834190049266	0.14728777853835176	0.14868768521124026	14	14	restoration	0.14728777853835176
not	0	resid	11	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.5883722536605047	0.07369902716576268	0.1456661973318103	0.1456661973318103	14	14	restoration	0.1456661973318103
not	0	resid	4	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.608877360814532	0.05319392001173495	0.13174678727081798	0.13291337616489174	14	14	restoration	0.13174678727081798
not	0	resid	13	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.623849262934215	0.038222017892052026	0.07476295181449641	0.07554311825000262	14	14	restoration	0.07476295181449641
not	0	resid	14	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.6373942853267875	0.024676995499479628	0.04467672939419715	0.05073983505872409	14	14	restoration	0.04467672939419715
not	0	resid	3	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.6424684605630886	0.01960282026317839	0.042364190811621134	0.04312606418944718	14	14	restoration	0.042364190811621134
not	0	resid	15	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.650576085011289	0.011495195814978027	0.020080931176648085	0.025450765642183914	14	14	restoration	0.020080931176648085
not	0	resid	16	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.656434952682503	0.0056363281437640245	0.009997636744586062	0.014767784754481275	14	14	restoration	0.009997636744586062
not	0	resid	2	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.65929650209887	0.002774778727397192	0.009080873546896257	0.011149719641553316	14	14	restoration	0.009080873546896257
not	0	resid	18	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.6597522265246125	0.002319054301654625	0.004334821744735563	0.007872941065781255	14	14	restoration	0.004334821744735563
not	0	resid	17	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.6593263801512825	0.0027449006749846105	0.003991757713879238	0.00770244560118088	14	14	restoration	0.003991757713879238
not	0	resid	23	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.660604463229935	0.0014668175963317312	0.0020357347374621365	0.005627647862333801	14	14	restoration	0.0020357347374621365
not	0	resid	26	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.660926976820239	0.0011443040060285594	0.0018799519446088746	0.0031747421165703453	14	14	restoration	0.0018799519446088746
not	0	resid	27	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.661022935569879	0.0010483452563882104	0.001816994555296058	0.0030846575049040714	14	14	restoration	0.001816994555296058
not	0	resid	19	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.660621917016964	0.0014493638093030978	0.0015650339122911196	0.005277431710774835	14	14	restoration	0.0015650339122911196
not	0	resid	22	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.6610278582959697	0.0010434225302975125	0.0014945322258072197	0.004796500459958878	14	14	restoration	0.0014945322258072197
not	0	resid	20	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.660759369482363	0.0013119113439043404	0.001165592563231512	0.005342301157991352	14	14	restoration	0.001165592563231512
not	0	resid	25	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.66073657811343	0.001334702712836977	0.0011067342633514648	0.004451812377613132	14	14	restoration	0.0011067342633514648
not	0	resid	21	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.660794715816472	0.001276565009795275	0.0010892536938355217	0.005768956074130699	14	14	restoration	0.0010892536938355217
not	0	resid	30	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.661713949090707	0.0003573317355599943	0.0007810221942368444	0.0024911949496839317	14	14	restoration	0.0007810221942368444
not	0	resid	1	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.662135455647044	-6.417482077672851e-05	0.00029561710843849606	0.004948947489448408	14	14	restoration	0.00029561710843849606
not	0	resid	29	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.6614758670922667	0.0005954137340008334	0.0002909905485744788	0.0024173366578668365	14	14	restoration	0.0002909905485744788
not	0	resid	31	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.662071280826267	0.0	0.0	0.0	14	14	restoration	0.0
not	0	resid	24	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.661717116601925	0.0003541642243421223	-0.000119255173323357	0.0029225862593412508	14	14	restoration	-0.000119255173323357
not	0	resid	28	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.66207378665419	-2.5058279232238945e-06	-0.0004008284452805125	0.001571283825053112	14	14	restoration	-0.0004008284452805125
not	0	resid	0	utterance_final	0	prompt_without	-2.1695396862249607	-2.662071280826267	-2.6624187658869864	-0.00034748506071925956	-0.00047119251641823505	0.0018338428853157623	14	14	restoration	-0.00047119251641823505
not	1	attn	9	utterance_final	0	prompt_without	-2.4024545438610523	-2.7729734425864665	-2.76161636123184	0.011357081354626415	0.04627206434105848	0.04683290121378508	14	14	restoration	0.04627206434105848
not	1	attn	11	utterance_final	0	prompt_without	-2.4024545438610523	-2.7729734425864665	-2.767928758048528	0.005044684537938604	0.02704191904118144	0.034179170906813966	14	14	restoration	0.02704191904118144
not	1	attn	12	utterance_final	0	prompt_without	-2.4024545438610523	-2.7729734425864665	-2.762894741719574	0.010078700866892523	0.025974765335302297	0.03928214202535924	14	14	restoration	0.025974765335302297
not	1	attn	7	utterance_final	0	prompt_without	-2.4024545438610523	-2.7729734425864665	-2.760255682193328	0.012717760393138353	0.022856550767622885	0.03685074513142999	14	14	restoration	0.022856550767622885
not	1	attn	4	utterance_final	0	prompt_without	-2.4024545438610523	-2.7729734425864665	-2.7684708839259784	0.004502558660488083	0.020626128859157235	0.02288100542167994	14	14	restoration	0.020626128859157235
not	1	attn	10	utterance_final	0	prompt_without	-2.4024545438610523	-2.7729734425864665	-2.7658129115509835	0.0071605310354833085	0.02027320345864697	0.024099402763904078	14	14	restoration	0.02027320345864697
not	1	attn	13	utterance_final	0	prompt_without	-2.4024545438610523	-2.7729734425864665	-2.767489316950993	0.005484125635473435	0.017351870801899618	0.018306063810035474	14	14	restoration	0.017351870801899618
not	1	attn	6	utterance_final	0	prompt_without	-2.4024545438610523	-2.7729734425864665	-2.7684470221410202	0.004526420445446615	0.016346709129440543	0.025896820491968706	14	14	restoration	0.016346709129440543
not	1	attn	1	utterance_final	0	prompt_without	-2.4024545438610523	-2.7729734425864665	-2.7685740350611576	0.004399407525308667	0.014349404009893794	0.027818813944428315	14	14	restoration	0.014349404009893794
not	1	attn	8	utterance_final	0	prompt_without	-2.4024545438610523	-2.7729734425864665	-2.76874385956241	0.004229583024056309	0.011915077986293212	0.024685977704918188	14	14	restoration	0.011915077986293212
not	1	attn	14	utterance_final	0	prompt_without	-2.4024545438610523	-2.7729734425864665	-2.771473546999366	0.0014998955871003655	0.00800614887431746	0.010004224946522549	14	14	restoration	0.00800614887431746
not	1	attn	5	utterance_final	0	prompt_without	-2.4024545438610523	-2.7729734425864665	-2.771689175134725	0.001284267451741721	0.00625513461348459	0.019564527477508604	14	14	restoration	0.00625513461348459
not	1	attn	20	utterance_final	0	prompt_without	-2.4024545438610523	-2.7729734425864665	-2.771704859261006	0.0012685833254607118	0.005237000305908975	0.005799593597580893	14	14	restoration	0.005237000305908975
not	1	attn	18	utterance_final	0	prompt_without	-2.4024545438610523	-2.7729734425864665	-2.771813928277966	0.0011595143085004439	0.003234744020885818	0.004122870300918351	14	14	restoration	0.003234744020885818
not	1	attn	21	utterance_final	0	prompt_without	-2.4024545438610523	-2.7729734425864665	-2.771988744756071	0.000984697830395501	0.0027941633758337757	0.0038556072054015855	14	14	restoration	0.0027941633758337757
not	1	attn	30	utterance_final	0	prompt_without	-2.4024545438610523	-2.7729734425864665	-2.7722858953304224	0.0006875472560443154	0.0024643539775971355	0.004028427221937212	14	14	restoration	0.0024643539775971355
not	1	attn	15	utterance_final	0	prompt_without	-2.4024545438610523	-2.7729734425864665	-2.7724570758886236	0.0005163666978428294	0.0020328727034268344	0.004246010098187062	14	14	restoration	0.0020328727034268344
not	1	attn	16	utterance_final	0	prompt_without	-2.4024545438610523	-2.7729734425864665	-2.772182683568168	0.0007907590182983291	0.0018140804103409034	0.004648879121414687	14	14	restoration	0.0018140804103409034
not	1	attn	22	utterance_final	0	prompt_without	-2.4024545438610523	-2.7729734425864665	-2.773026292998584	-5.285041211720655e-05	0.001602196786647735	0.003774079986969092	14	14	restoration	0.001602196786647735
not	1	attn	19	utterance_final	0	prompt_without	-2.4024545438610523	-2.7729734425864665	-2.772373906990775	0.000599535595691655	0.0015684976180739922	0.003227793983202186	14	14	restoration	0.0015684976180739922
not	1	attn	3	utterance_final	0	prompt_without	-2.4024545438610523	-2.7729734425864665	-2.770742235918975	0.0022312066674915793	0.0014880227479600497	0.009153252187191171	14	14	restoration	0.0014880227479600497
not	1	attn	25	utterance_final	0	prompt_without	-2.4024545438610523	-2.7729734425864665	-2.772838489726589	0.00013495285987727028	0.0013145491202188376	0.002082886583749661	14	14	restoration	0.0013145491202188376
not	1	attn	29	utterance_final	0	prompt_without	-2.4024545438610523	-2.7729734425864665	-2.772737115832254	0.0002363267542123523	0.001251135520546704	0.0027769041644760697	14	14	restoration	0.001251135520546704
not	1	attn	27	utterance_final	0	prompt_without	-2.4024545438610523	-2.7729734425864665	-2.7726502224781107	0.00032322010835585314	0.0011534577187971677	0.0022348045205845247	14	14	restoration	0.0011534577187971677
not	1	attn	17	utterance_final	0	prompt_without	-2.4024545438610523	-2.7729734425864665	-2.7722122722011067	0.000761170385359928	0.001006380664091151	0.0023230112702157927	14	14	restoration	0.001006380664091151
not	1	attn	31	utterance_final	0	prompt_without	-2.4024545438610523	-2.7729734425864665	-2.7729734425864665	0.0	0.0	0.0	14	14	restoration	0.0
not	1	attn	28	utterance_final	0	prompt_without	-2.4024545438610523	-2.7729734425864665	-2.772994866103383	-2.1423516916553786e-05	-0.0003604365457665503	0.0008953352824136196	14	14	restoration	-0.0003604365457665503
not	1	attn	24	utterance_final	0	prompt_without	-2.4024545438610523	-2.7729734425864665	-2.7729998281546813	-2.638556821461207e-05	-0.0014099987323538538	0.0012343321136244968	14	14	restoration	-0.0014099987323538538
not	1	attn	23	utterance_final	0	prompt_without	-2.4024545438610523	-2.7729734425864665	-2.7733870169759287	-0.0004135743894624661	-0.0020132367595462474	0.002327080852384649	14	14	restoration	-0.0020132367595462474
not	1	attn	26	utterance_final	0	prompt_without	-2.4024545438610523	-2.7729734425864665	-2.7735677625936748	-0.0005943200072082869	-0.0028826004415722487	0.0005346099678373484	14	14	restoration	-0.0028826004415722487
not	1	attn	0	utterance_final	0	prompt_without	-2.4024545438610523	-2.7729734425864665	-2.7733690934132236	-0.0003956508267573148	-0.0032611389957712374	0.002231669773111443	14	14	restoration	-0.0032611389957712374
not	1	attn	2	utterance_final	0	prompt_without	-2.4024545438610523	-2.7729734425864665	-2.774829889383732	-0.0018564467972654716	-0.008752084366816593	0.001537544018502273	14	14	restoration	-0.008752084366816593
not	1	mlp	9	utterance_final	0	prompt_without	-2.4024545438610523	-2.7729734425864665	-2.762939611867188	0.010033830719278975	0.03793850368128325	0.05032424926903526	14	14	restoration	0.03793850368128325
not	1	mlp	3	utterance_final	0	prompt_without	-2.4024545438610523	-2.7729734425864665	-2.7647921091145604	0.008181333471905892	0.0313911817557054	0.04000346775734854	14	14	restoration	0.0313911817557054
not	1	mlp	1	utterance_final	0	prompt_without	-2.4024545438610523	-2.7729734425864665	-2.7671607492446135	0.0058126933418529226	0.021151622122873755	0.026368410879355847	14	14	restoration	0.021151622122873755
not	1	mlp	2	utterance_final	0	prompt_without	-2.4024545438610523	-2.7729734425864665	-2.7680461704118806	0.004927272174586328	0.01652161527960958	0.027164049228598698	14	14	restoration	0.01652161527960958
not	1	mlp	4	utterance_final	0	prompt_without	-2.4024545438610523	-2.7729734425864665	-2.767243661978443	0.005729780608023665	0.015671708677616605	0.026361041134141776	14	14	restoration	0.015671708677616605
not	1	mlp	5	utterance_final	0	prompt_without	-2.4024545438610523	-2.7729734425864665	-2.7693702568447525	0.0036031857417140483	0.014720434538838768	0.022732271314937918	14	14	restoration	0.014720434538838768
not	1	mlp	20	utterance_final	0	prompt_without	-2.4024545438610523	-2.7729734425864665	-2.770818915493698	0.0021545270927686116	0.007933111767571584	0.009758036231784622	14	14	restoration	0.007933111767571584
not	1	mlp	24	utterance_final	0	prompt_without	-2.4024545438610523	-2.7729734425864665	-2.7723654037318863	0.0006080388545798764	0.004009362853950762	0.0053666240806677385	14	14	restoration	0.004009362853950762
not	1	mlp	29	utterance_final	0	prompt_without	-2.4024545438610523	-2.7729734425864665	-2.772336109151709	0.0006373334347572797	0.0034208239204932753	0.004022692008934328	14	14	restoration	0.0034208239204932753
not	1	mlp	22	utterance_final	0	prompt_without	-2.4024545438610523	-2.7729734425864665	-2.772150740986651	0.0008227015998151233	0.0032942189379986868	0.004631637835150291	14	14	restoration	0.0032942189379986868
not	1	mlp	15	utterance_final	0	prompt_without	-2.4024545438610523	-2.7729734425864665	-2.772553079860026	0.00042036272644024083	0.0025805592374126937	0.007284243742146049	14	14	restoration	0.0025805592374126937
not	1	mlp	26	utterance_final	0	prompt_without	-2.4024545438610523	-2.7729734425864665	-2.772523870286233	0.00044957230023355354	0.002546759623888037	0.003286020960612759	14	14	restoration	0.002546759623888037
