particle	train_fold	component	layer_index	position_label	position_order	corruption_mode	mean_clean_log_prob_per_token	mean_corrupted_log_prob_per_token	mean_patched_log_prob_per_token	mean_raw_delta_per_token	mean_restoration	mean_restoration_clipped	row_count	source_item_count	site_metric	ranking_score
only	0	mlp	16	utterance_final	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.550647430362385	0.00024384371535516683	0.00420100442032902	0.008802768721675479	15	15	restoration	0.00420100442032902
only	0	mlp	17	utterance_final	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.5504972700307933	0.000394004046946946	0.004182426387490804	0.007712796853125542	15	15	restoration	0.004182426387490804
only	0	mlp	26	utterance_final	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.5501951961795433	0.0006960778981972115	0.003146127535187114	0.00448483782817857	15	15	restoration	0.003146127535187114
only	0	mlp	27	utterance_final	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.5501703648785363	0.0007209091992040672	0.003115094703665113	0.005424295770241818	15	15	restoration	0.003115094703665113
only	0	mlp	30	utterance_final	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.5501235936789612	0.0007676803987789916	0.002866188748456862	0.003450549289129316	15	15	restoration	0.002866188748456862
only	0	mlp	14	utterance_final	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.549575285568736	0.0013159885090041476	0.0022732941708501443	0.007059372537455176	15	15	restoration	0.0022732941708501443
only	0	mlp	31	utterance_final	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.55089127407774	0.0	0.0	0.0	15	15	restoration	0.0
only	0	mlp	6	utterance_final	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.552113167363354	-0.00122189328561421	-0.003415198667124852	0.019396145100787226	15	15	restoration	-0.003415198667124852
only	0	mlp	9	utterance_final	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.557443431434229	-0.006552157356488516	-0.010320059510465194	0.016575941265047568	15	15	restoration	-0.010320059510465194
only	0	mlp	12	utterance_final	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.5570818142821405	-0.006190540204400515	-0.010591553101906648	0.02028363693159369	15	15	restoration	-0.010591553101906648
only	0	mlp	10	utterance_final	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.5531918878972437	-0.0023006138195039495	-0.01167998058903527	0.012272302550741366	15	15	restoration	-0.01167998058903527
only	0	mlp	13	utterance_final	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.5588861321324137	-0.007994858054673608	-0.016119926334018497	0.009085373346399396	15	15	restoration	-0.016119926334018497
only	0	mlp	11	utterance_final	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.5580145403966044	-0.007123266318864404	-0.030269765928669715	0.011925019993802266	15	15	restoration	-0.030269765928669715
only	0	resid	8	utterance_final	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.517502813986524	0.033388460091216425	0.13503200065070792	0.13977217678710788	15	15	restoration	0.13503200065070792
only	0	resid	9	utterance_final	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.517454429317683	0.03343684476005669	0.12931340268308428	0.1403836515157803	15	15	restoration	0.12931340268308428
only	0	resid	7	utterance_final	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.5212499048051793	0.029641369272561016	0.11882931455532625	0.12565271943584047	15	15	restoration	0.11882931455532625
only	0	resid	12	utterance_final	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.5189868019548958	0.03190447212284447	0.11053169177138986	0.11546436353588953	15	15	restoration	0.11053169177138986
only	0	resid	11	utterance_final	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.521775217924123	0.029116056153617238	0.10926164200551022	0.11673635171941509	15	15	restoration	0.10926164200551022
only	0	resid	10	utterance_final	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.520217819808415	0.030673454269324846	0.1076878650103563	0.1161125646983523	15	15	restoration	0.1076878650103563
only	0	resid	6	utterance_final	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.5282370469892608	0.022654227088479476	0.08874022556802721	0.09250519679644885	15	15	restoration	0.08874022556802721
only	0	resid	13	utterance_final	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.524807072280339	0.026084201797401015	0.0873496483664829	0.08968681827085681	15	15	restoration	0.0873496483664829
only	0	resid	5	utterance_final	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.5315387375430287	0.019352536534711716	0.07859813526567049	0.07888044295322111	15	15	restoration	0.07859813526567049
only	0	resid	4	utterance_final	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.533177035827023	0.017714238250717104	0.07073090590919696	0.07274840021854925	15	15	restoration	0.07073090590919696
only	0	resid	14	utterance_final	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.532979388133912	0.01791188594382759	0.0638502168853702	0.06438375005345548	15	15	restoration	0.0638502168853702
only	0	resid	3	utterance_final	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.5369834542310437	0.013907819846696512	0.061915447467167914	0.06229500134062728	15	15	restoration	0.061915447467167914
only	0	resid	15	utterance_final	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.540799393709009	0.010091880368730906	0.035055608145652485	0.035147946076095685	15	15	restoration	0.035055608145652485
only	0	resid	16	utterance_final	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.540822513267705	0.010068760810035056	0.03162752654549171	0.032662996985228815	15	15	restoration	0.03162752654549171
only	0	resid	17	utterance_final	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.5442080248319185	0.006683249245821517	0.025768826649917344	0.026756380762471454	15	15	restoration	0.025768826649917344
only	0	resid	19	utterance_final	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.5439997081075734	0.006891565970166284	0.025647729442441255	0.025837123381835192	15	15	restoration	0.025647729442441255
only	0	resid	18	utterance_final	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.5447930055506087	0.006098268527131186	0.024906718349191424	0.024927010556983632	15	15	restoration	0.024906718349191424
only	0	resid	2	utterance_final	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.5436684153821973	0.007222858695542807	0.022391161065347907	0.022534946796940857	15	15	restoration	0.022391161065347907
only	0	resid	20	utterance_final	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.5452810203471694	0.0056102537305706395	0.019074996779120487	0.019521824303696	15	15	restoration	0.019074996779120487
only	0	resid	24	utterance_final	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.5465906615374734	0.004300612540266664	0.016699825739396004	0.016699825739396004	15	15	restoration	0.016699825739396004
only	0	resid	23	utterance_final	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.546202971293975	0.004688302783764694	0.015944711513794625	0.017023550505576374	15	15	restoration	0.015944711513794625
only	0	resid	22	utterance_final	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.545777978173089	0.005113295904651527	0.015869246344184178	0.016344525900412552	15	15	restoration	0.015869246344184178
only	0	resid	1	utterance_final	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.5452771899327375	0.005614084145002766	0.015705006695376656	0.017086851709757912	15	15	restoration	0.015705006695376656
only	0	resid	28	utterance_final	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.548859812859736	0.002031461218003994	0.010382143649692817	0.011376322556155354	15	15	restoration	0.010382143649692817
only	0	resid	21	utterance_final	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.546687093536239	0.004204180541501261	0.01026104442910536	0.012898631582411526	15	15	restoration	0.01026104442910536
only	0	resid	0	utterance_final	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.548762287563748	0.0021289865139922483	0.009719563875395848	0.012218235286586089	15	15	restoration	0.009719563875395848
only	0	resid	25	utterance_final	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.548133746933973	0.002757527143767069	0.009124636824969896	0.009961896895729929	15	15	restoration	0.009124636824969896
only	0	resid	27	utterance_final	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.5487215467312034	0.002169727346536332	0.00899987234705464	0.009897479499717726	15	15	restoration	0.00899987234705464
only	0	resid	26	utterance_final	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.549201807968577	0.0016894661091631403	0.006592160450854939	0.007992285642727366	15	15	restoration	0.006592160450854939
only	0	resid	29	utterance_final	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.5494551102536116	0.0014361638241284559	0.004340116168547682	0.00561229620806199	15	15	restoration	0.004340116168547682
only	0	resid	30	utterance_final	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.5500018842092045	0.0008893898685354248	0.004265588105898666	0.004901993531163102	15	15	restoration	0.004265588105898666
only	0	resid	31	utterance_final	0	prompt_without	-2.3064197453210675	-2.55089127407774	-2.55089127407774	0.0	0.0	0.0	15	15	restoration	0.0
only	1	attn	7	utterance_final	0	prompt_without	-1.8930661215238584	-2.0453294512926243	-2.0351968839066483	0.010132567385975804	0.06742667351468976	0.07461658299824583	15	15	restoration	0.06742667351468976
only	1	attn	9	utterance_final	0	prompt_without	-1.8930661215238584	-2.0453294512926243	-2.0441889824575963	0.0011404688350279042	0.027316047383009093	0.034582494027617365	15	15	restoration	0.027316047383009093
only	1	attn	4	utterance_final	0	prompt_without	-1.8930661215238584	-2.0453294512926243	-2.042698753278034	0.0026306980145900678	0.023688866950871672	0.02994331818745314	15	15	restoration	0.023688866950871672
only	1	attn	8	utterance_final	0	prompt_without	-1.8930661215238584	-2.0453294512926243	-2.0415660923246355	0.0037633589679888207	0.02340671754339187	0.027179902716243032	15	15	restoration	0.02340671754339187
only	1	attn	3	utterance_final	0	prompt_without	-1.8930661215238584	-2.0453294512926243	-2.043068601746809	0.002260849545815047	0.022656357473406552	0.024891754121991693	15	15	restoration	0.022656357473406552
only	1	attn	13	utterance_final	0	prompt_without	-1.8930661215238584	-2.0453294512926243	-2.0435799854704255	0.001749465822198711	0.02077570447916718	0.02219400628886813	15	15	restoration	0.02077570447916718
only	1	attn	2	utterance_final	0	prompt_without	-1.8930661215238584	-2.0453294512926243	-2.0449852728648734	0.0003441784277507705	0.01583166739893893	0.0215046757252497	15	15	restoration	0.01583166739893893
only	1	attn	12	utterance_final	0	prompt_without	-1.8930661215238584	-2.0453294512926243	-2.0435056339106117	0.0018238173820124862	0.01525034691224257	0.025821691853466652	15	15	restoration	0.01525034691224257
only	1	attn	15	utterance_final	0	prompt_without	-1.8930661215238584	-2.0453294512926243	-2.0443840628922585	0.0009453884003653694	0.013402659451357827	0.01755595105195286	15	15	restoration	0.013402659451357827
only	1	attn	6	utterance_final	0	prompt_without	-1.8930661215238584	-2.0453294512926243	-2.043601301508835	0.0017281497837889977	0.011730949042554773	0.01350661864470972	15	15	restoration	0.011730949042554773
only	1	attn	5	utterance_final	0	prompt_without	-1.8930661215238584	-2.0453294512926243	-2.044613103040885	0.0007163482517390888	0.011658110377070352	0.01581387627277671	15	15	restoration	0.011658110377070352
only	1	attn	14	utterance_final	0	prompt_without	-1.8930661215238584	-2.0453294512926243	-2.043440016397437	0.0018894348951874176	0.011146124477779169	0.014137874468204624	15	15	restoration	0.011146124477779169
only	1	attn	16	utterance_final	0	prompt_without	-1.8930661215238584	-2.0453294512926243	-2.044845038460332	0.0004844128322922211	0.01032916252631176	0.013491075738602061	15	15	restoration	0.01032916252631176
only	1	attn	26	utterance_final	0	prompt_without	-1.8930661215238584	-2.0453294512926243	-2.0450293916094013	0.00030005968322310096	0.010069816817761559	0.01290075782322007	15	15	restoration	0.010069816817761559
only	1	attn	18	utterance_final	0	prompt_without	-1.8930661215238584	-2.0453294512926243	-2.045094030232542	0.00023542106008229703	0.00841528359719851	0.013927039658070158	15	15	restoration	0.00841528359719851
only	1	attn	11	utterance_final	0	prompt_without	-1.8930661215238584	-2.0453294512926243	-2.0456611105454203	-0.00033165925279612376	0.00836774166179505	0.017332722040767558	15	15	restoration	0.00836774166179505
only	1	attn	19	utterance_final	0	prompt_without	-1.8930661215238584	-2.0453294512926243	-2.045242040454338	8.741083828630221e-05	0.008173983690268703	0.014084951347272837	15	15	restoration	0.008173983690268703
only	1	attn	21	utterance_final	0	prompt_without	-1.8930661215238584	-2.0453294512926243	-2.0451663551725066	0.00016309612011783752	0.007237279519066755	0.011416740164790126	15	15	restoration	0.007237279519066755
only	1	attn	0	utterance_final	0	prompt_without	-1.8930661215238584	-2.0453294512926243	-2.045511892973775	-0.0001824416811504322	0.006887357446990556	0.013867375453259142	15	15	restoration	0.006887357446990556
only	1	attn	24	utterance_final	0	prompt_without	-1.8930661215238584	-2.0453294512926243	-2.0454920702086095	-0.000162618915985376	0.005694237041999061	0.010833502252599202	15	15	restoration	0.005694237041999061
only	1	attn	25	utterance_final	0	prompt_without	-1.8930661215238584	-2.0453294512926243	-2.045575877419454	-0.0002464261268296871	0.005661821741668974	0.009790437262221445	15	15	restoration	0.005661821741668974
only	1	attn	29	utterance_final	0	prompt_without	-1.8930661215238584	-2.0453294512926243	-2.0454681201758667	-0.00013866888324249872	0.0047452827894130635	0.010949713498904926	15	15	restoration	0.0047452827894130635
only	1	attn	20	utterance_final	0	prompt_without	-1.8930661215238584	-2.0453294512926243	-2.045290923120885	3.8528171739290094e-05	0.003991687659801821	0.009175150892200837	15	15	restoration	0.003991687659801821
only	1	attn	28	utterance_final	0	prompt_without	-1.8930661215238584	-2.0453294512926243	-2.045816802707872	-0.00048735141524791636	0.0029286931995221393	0.00860940013228114	15	15	restoration	0.0029286931995221393
only	1	attn	30	utterance_final	0	prompt_without	-1.8930661215238584	-2.0453294512926243	-2.045681278894818	-0.0003518276021938623	9.497994144613207e-05	0.0036545044838657216	15	15	restoration	9.497994144613207e-05
only	1	attn	31	utterance_final	0	prompt_without	-1.8930661215238584	-2.0453294512926243	-2.0453294512926243	0.0	0.0	0.0	15	15	restoration	0.0
only	1	attn	23	utterance_final	0	prompt_without	-1.8930661215238584	-2.0453294512926243	-2.0454837255399925	-0.00015427424736813578	-0.00024546050288868525	0.006067638922677892	15	15	restoration	-0.00024546050288868525
only	1	attn	22	utterance_final	0	prompt_without	-1.8930661215238584	-2.0453294512926243	-2.0456310524373977	-0.00030160114477332617	-0.0013296688228487815	0.005780016618937437	15	15	restoration	-0.0013296688228487815
only	1	attn	17	utterance_final	0	prompt_without	-1.8930661215238584	-2.0453294512926243	-2.0454838163707048	-0.0001543650780806871	-0.0014391339653556082	0.005933140409085502	15	15	restoration	-0.0014391339653556082
only	1	attn	27	utterance_final	0	prompt_without	-1.8930661215238584	-2.0453294512926243	-2.045440900453069	-0.00011144916044513546	-0.0021590102312534104	0.0037864503817175202	15	15	restoration	-0.0021590102312534104
only	1	attn	1	utterance_final	0	prompt_without	-1.8930661215238584	-2.0453294512926243	-2.046172716696713	-0.0008432654040888406	-0.005963460642977222	0.003761765787222003	15	15	restoration	-0.005963460642977222
only	1	attn	10	utterance_final	0	prompt_without	-1.8930661215238584	-2.0453294512926243	-2.0465256335931423	-0.0011961823005180634	-0.008951166736289127	0.00618700255335344	15	15	restoration	-0.008951166736289127
only	1	mlp	8	utterance_final	0	prompt_without	-1.8930661215238584	-2.0453294512926243	-2.041237283337856	0.004092167954768241	0.027657135592899253	0.042489596121425555	15	15	restoration	0.027657135592899253
only	1	mlp	5	utterance_final	0	prompt_without	-1.8930661215238584	-2.0453294512926243	-2.0436698775408417	0.0016595737517825615	0.018080724931754458	0.027351191258813058	15	15	restoration	0.018080724931754458
only	1	mlp	9	utterance_final	0	prompt_without	-1.8930661215238584	-2.0453294512926243	-2.043971354386851	0.0013580969057729764	0.017566116226183846	0.029388642300940414	15	15	restoration	0.017566116226183846
only	1	mlp	10	utterance_final	0	prompt_without	-1.8930661215238584	-2.0453294512926243	-2.0442156162096823	0.0011138350829417386	0.01664749984427451	0.029646055082558864	15	15	restoration	0.01664749984427451
only	1	mlp	2	utterance_final	0	prompt_without	-1.8930661215238584	-2.0453294512926243	-2.044676679851574	0.0006527714410499671	0.015770974201161095	0.01980221993934449	15	15	restoration	0.015770974201161095
only	1	mlp	4	utterance_final	0	prompt_without	-1.8930661215238584	-2.0453294512926243	-2.0471569456143586	-0.0018274943217341023	0.010955761976574491	0.02661092940158743	15	15	restoration	0.010955761976574491
only	1	mlp	6	utterance_final	0	prompt_without	-1.8930661215238584	-2.0453294512926243	-2.045042559548947	0.00028689174367690917	0.010642989271647911	0.01983340250531484	15	15	restoration	0.010642989271647911
only	1	mlp	14	utterance_final	0	prompt_without	-1.8930661215238584	-2.0453294512926243	-2.0446944485655654	0.0006350027270589346	0.010147728487179729	0.014765877619411496	15	15	restoration	0.010147728487179729
only	1	mlp	13	utterance_final	0	prompt_without	-1.8930661215238584	-2.0453294512926243	-2.045743247211524	-0.00041379591890002845	0.009847449429803841	0.015679143459414173	15	15	restoration	0.009847449429803841
only	1	mlp	1	utterance_final	0	prompt_without	-1.8930661215238584	-2.0453294512926243	-2.0454022347990164	-7.278350639251899e-05	0.006862300904652834	0.015161021473172026	15	15	restoration	0.006862300904652834
only	1	mlp	30	utterance_final	0	prompt_without	-1.8930661215238584	-2.0453294512926243	-2.045194929250448	0.00013452204217583307	0.005458889570056169	0.010331190607301177	15	15	restoration	0.005458889570056169
only	1	mlp	17	utterance_final	0	prompt_without	-1.8930661215238584	-2.0453294512926243	-2.0453976711898885	-6.821989726426558e-05	0.004553903902992514	0.010574666343079244	15	15	restoration	0.004553903902992514
only	1	mlp	22	utterance_final	0	prompt_without	-1.8930661215238584	-2.0453294512926243	-2.04526385902269	6.55922699341449e-05	0.004410634863399893	0.007625803981717934	15	15	restoration	0.004410634863399893
