source_dataset	dataset_role	source_row_index	id	word	subset	p_candidate_count	p_prime_candidate_count	exact_overlap_count	exact_overlap_jaccard	p_win_rate	p_weighted_win_rate	p_mean_advantage	p_weighted_advantage	p_top1_win	p_top1_advantage	p_prime_win_rate	p_prime_weighted_win_rate	p_prime_mean_advantage	p_prime_weighted_advantage	p_prime_top1_win	p_prime_top1_advantage	both_mean_advantages_positive	both_top1_own_context_wins	source_file	model_dir	model_label	model_order	condition	condition_label
only	discourse_particle	2	501	only	h	50	50	0	0.0	0.74	0.0249979888753414	0.221773030757904	-0.1756079858900607	0.0	-0.8777714967727661	0.44	0.0434308151630893	0.1419568991661071	-0.2367619606261081	0.0	-0.5055605173110962	True	False	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only
only	discourse_particle	3	649	only	h	50	50	0	0.0	0.64	0.8516796958801729	0.2163898253440856	0.6730484870812473	1.0	0.7096803188323975	0.74	0.2765420853868056	0.2788229489326477	-0.0745414444221857	1.0	0.4231175184249878	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only
only	discourse_particle	4	660	only	h	50	50	2	0.0204081632653061	0.88	0.9999959028743456	1.550551357269287	0.927605473915902	1.0	0.0912834405899047	0.7	0.3260593455695003	0.9427585244178772	-0.0503286396096154	0.0	-1.3359357118606567	True	False	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only
only	discourse_particle	5	687	only	h	50	50	2	0.0204081632653061	0.64	0.90967160531775	0.191279501914978	0.5968852142789671	1.0	0.3499637842178345	0.56	0.752229921544487	0.194855031967163	0.7853306818270956	1.0	0.2250053882598877	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only
only	discourse_particle	6	745	only	h	50	50	0	0.0	0.54	0.0708877700615304	0.0775049471855163	-0.1910306200461988	1.0	0.0847294330596923	0.7	0.9813414198595776	0.1218940758705139	0.1559720862468348	1.0	0.4731086492538452	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only
only	discourse_particle	7	794	only	h	50	50	1	0.0101010101010101	0.86	0.9999960920904716	1.0522833275794985	1.117189930807886	1.0	1.1500333547592163	0.7	0.6952359896433788	0.7109144258499146	0.8459068062137601	1.0	6.870825529098511	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only
only	discourse_particle	8	965	only	h	50	50	12	0.1363636363636363	0.84	0.9998877696762852	0.4037008833885193	0.4324655788518005	1.0	0.4269640445709228	0.42	0.0299139758514242	0.6049523019790649	-0.2756983837801805	1.0	2.3583314418792725	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only
only	discourse_particle	9	966	only	h	50	50	8	0.0869565217391304	0.5	0.15215132150478	0.0591863274574279	-0.126985139219904	1.0	0.00086510181427	0.56	0.8573777299947879	0.041712999343872	0.134433109055535	1.0	0.5413491725921631	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only
only	discourse_particle	10	1038	only	h	50	50	0	0.0	0.92	0.6464246026596016	8.81780291080475	3.737506619824994	1.0	25.91245758533477	0.94	0.7037354169699251	5.518409357070923	1.2533657395964526	1.0	2.15962827205658	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only
only	discourse_particle	11	1142	only	h	50	50	0	0.0	0.82	0.969595727943469	3.1530379390716554	1.5232765222278164	1.0	0.3105630874633789	0.86	0.9668904250309998	2.1689141607284546	2.118107389630291	1.0	0.8933587074279785	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only
only	discourse_particle	12	1272	only	h	50	50	2	0.0204081632653061	0.68	0.812193220248737	0.861753740310669	1.9217737042267813	1.0	2.818044900894165	0.76	0.9509064444590508	0.4903176712989807	0.5334649817331157	1.0	1.0003691911697388	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only
only	discourse_particle	13	1368	only	h	50	50	1	0.0101010101010101	0.92	0.9846883486617606	1.92773184299469	1.420733395190214	1.0	2.665610432624817	0.88	0.651383822679066	2.705540883541107	2.063260573450284	1.0	0.233100414276123	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only
only	discourse_particle	14	1446	only	h	50	50	1	0.0101010101010101	0.88	0.9366509178491678	3.0344398474693297	3.189983980992791	1.0	3.232428789138794	0.9	0.946487694257641	2.974129176139832	2.449722149811069	1.0	3.3111422061920166	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only
only	discourse_particle	15	1493	only	h	50	50	0	0.0	0.92	0.9981342996578896	3.0974160981178285	2.862749845031145	1.0	3.024220108985901	0.86	0.7558989534050722	4.350442748069764	3.465661162068383	1.0	11.60231900215149	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only
only	discourse_particle	16	1538	only	h	50	50	3	0.0309278350515463	0.76	0.3741755412568627	0.8129129648208618	-0.12770209121775	0.0	-1.0157933235168457	0.7	0.9857028275961922	0.7992309999465942	0.9429426870101116	1.0	1.5098448991775513	True	False	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only
only	discourse_particle	17	1577	only	h	50	50	6	0.0638297872340425	0.6	0.5851962242079654	0.2477590632438659	0.1114117413216733	1.0	0.055794358253479	0.62	0.4637920906825879	0.1454850387573242	-0.0188409905052366	1.0	0.0163400173187255	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only
only	discourse_particle	18	1579	only	h	50	50	0	0.0	0.74	0.508107965130468	0.4085612750053405	0.1490211340727406	0.0	-0.1437251567840576	0.58	0.6427260087162333	0.3719970464706421	0.2055983531074482	0.0	-0.966803789138794	True	False	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only
only	discourse_particle	19	1602	only	h	50	50	0	0.0	0.82	0.9999856597886434	2.7668427991867066	5.060086398512184	0.0	-0.4489469528198242	0.88	0.6991003880035518	2.40992360830307	2.1026799765042385	1.0	2.208534598350525	True	False	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only
only	discourse_particle	20	1624	only	h	50	50	1	0.0101010101010101	0.98	0.9991629438286964	3.9540707898139953	1.9273643118949029	1.0	6.896148681640625	0.9	0.960164555838775	2.484466416835785	3.27194986331728	1.0	3.340578079223633	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only
only	discourse_particle	21	1817	only	h	50	50	0	0.0	0.68	0.0093797333681953	0.0908733940124511	-0.1423019777734011	1.0	0.4135596752166748	0.62	0.773463426114249	0.0159726357460021	0.1446558476054107	1.0	0.1600385904312133	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only
only	discourse_particle	22	1888	only	h	50	50	0	0.0	0.6	0.8882983048705801	0.5125199389457703	0.2529135481638476	1.0	0.0793778896331787	0.74	0.8420832384308015	0.6336627674102783	0.0200626943249471	1.0	2.2076512575149536	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only
only	discourse_particle	23	1891	only	h	50	50	0	0.0	0.64	0.0178347503298885	0.1296101021766662	-0.1731891321314801	0.0	-0.3172271251678467	0.64	0.9551200781127792	0.0981700778007507	0.2201848892314278	0.0	-0.033388614654541	True	False	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only
only	discourse_particle	24	2032	only	h	50	50	0	0.0	0.78	0.8646594061768593	0.7061149930953979	0.7926692688702355	0.0	-0.1486449241638183	0.64	0.9955523217202652	0.4799690461158752	0.955123937253663	1.0	1.1477208137512207	True	False	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only
only	discourse_particle	25	2038	only	h	50	50	0	0.0	0.92	0.021537437915526	3.5278799867630006	0.0129630060007667	1.0	1.3855191469192505	0.78	0.9999955739277276	2.4200380730628965	4.912490794302402	1.0	6.289231061935425	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only
only	discourse_particle	26	2118	only	h	50	50	0	0.0	0.94	0.9999541902016712	3.362658107280731	1.9448446141885096	1.0	0.8392351865768433	0.94	0.6236393085007084	4.145851757526398	-0.0914242057891139	1.0	0.425984263420105	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only
only	discourse_particle	27	2232	only	h	50	50	0	0.0	0.72	0.997987559402464	0.3701436853408813	0.6788414494297524	1.0	0.4231667518615722	0.68	0.5455426564855004	0.493366892337799	0.1510463687140819	1.0	1.0282076597213743	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only
only	discourse_particle	28	2333	only	h	50	50	5	0.0526315789473684	0.58	0.5820457365625561	0.3860261034965515	-0.1430894910758186	0.0	-1.189639449119568	0.74	0.7440647939575175	0.5565206289291382	0.6141213751650962	1.0	0.1925700902938842	True	False	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only
only	discourse_particle	29	2405	only	h	50	50	0	0.0	0.86	0.9713506239987864	1.1003683233261108	1.271919469164598	0.0	-0.3530328273773193	0.68	0.9660408375077094	0.7857509016990661	1.452316692428461	0.0	-0.3816256523132324	True	False	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_only_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	only	only
not	meaning_control	0	5	not	h	50	50	0	0.0	0.96	0.9999999999982612	13.339067084789276	1.7303312258325196	1.0	7.839523196220398	0.96	0.747797687850709	17.659570574760437	9.104744756013814	1.0	11.28216290473938	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)
not	meaning_control	1	7	not	h	50	50	1	0.0101010101010101	0.94	0.0072545043428018	2.5618700623512267	-1.3369223107673929	1.0	4.360060811042786	0.78	0.9887005095961576	3.223989152908325	1.4897353487543263	1.0	1.3581950664520264	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)
not	meaning_control	2	15	not	h	50	50	0	0.0	1.0	1.0	24.52819183588028	17.55211259085867	1.0	32.74976575374603	1.0	1.0	53.17001583814621	38.06540763710202	1.0	69.74441027641296	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)
not	meaning_control	3	71	not	h	50	50	0	0.0	0.9	0.9620869781069982	3.2581770825386047	1.5769580188753278	1.0	2.814010500907898	0.82	0.9959612821090784	7.232013292312622	3.990510628186296	1.0	21.07285916805268	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)
not	meaning_control	4	81	not	h	50	50	0	0.0	1.0	1.0	24.046824159622197	16.164741124773013	1.0	20.055881142616272	1.0	1.0	34.29981371402741	26.79775473882824	1.0	24.18335962295532	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)
not	meaning_control	5	226	not	h	50	50	0	0.0	0.6	0.1097740376293444	0.2412354016304016	-0.2487567344649451	1.0	0.5369229316711426	0.78	0.8696243515586302	0.6791312599182129	1.1865141760685272	0.0	-0.2695246934890747	True	False	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)
not	meaning_control	6	244	not	h	50	50	0	0.0	1.0	1.0	23.958469886779785	16.17154212839875	1.0	14.352074146270752	1.0	1.0	17.534775269031524	9.344720483577944	1.0	14.34264314174652	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)
not	meaning_control	7	272	not	h	50	50	0	0.0	0.84	0.9999467476011704	2.3503599524497987	0.7796478617784426	1.0	6.247639894485474	0.92	0.9998222882844632	2.305203399658203	2.0320524497742403	1.0	0.6407374143600464	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)
not	meaning_control	8	302	not	h	50	50	0	0.0	0.56	0.0152835607400597	0.1709753084182739	-0.4481998768346211	1.0	0.3349291086196899	0.6	0.5770538639924703	0.0610384559631347	0.0362830769725151	0.0	-0.4775049686431885	True	False	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)
not	meaning_control	9	309	not	h	50	50	0	0.0	0.66	0.1602873483554693	0.8246918988227844	-0.2906339761483117	0.0	-1.1942996978759766	0.76	0.9702341714707656	0.9236036777496338	1.7691335080021384	1.0	2.2649046182632446	True	False	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)
not	meaning_control	10	319	not	h	50	50	0	0.0	1.0	1.0	5.565264308452607	8.001598666243511	1.0	29.559142231941223	0.9	0.9999999998261856	17.661954295635223	10.79869571663668	1.0	28.866007447242737	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)
not	meaning_control	11	367	not	h	50	50	0	0.0	0.96	1.0	2.9254775643348694	3.4582776506149164	1.0	3.2808486223220825	0.78	0.3807588617018367	2.685746705532074	1.0445870988636696	1.0	6.767651796340942	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)
not	meaning_control	12	379	not	h	50	50	0	0.0	1.0	1.0	10.007593836784364	8.726671391250072	1.0	5.084542274475098	1.0	1.0	27.29784496307373	21.45685685124009	1.0	13.47061276435852	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)
not	meaning_control	13	383	not	h	50	50	0	0.0	0.88	0.9998740540249096	2.666855640411377	3.708933151237854	1.0	4.673907279968262	0.94	0.999573752610621	3.161302077770233	2.39180423495373	1.0	1.9983422756195068	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)
not	meaning_control	14	460	not	h	50	50	0	0.0	1.0	1.0	16.601044087409974	15.44803516593512	1.0	8.600167155265808	1.0	1.0	37.44495941400528	34.86727265260705	1.0	23.44178056716919	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)
not	meaning_control	15	686	not	h	50	50	0	0.0	0.98	1.0	12.649984397888185	7.85079657748158	1.0	16.246167421340942	0.92	0.9997766413962984	10.069910705089567	3.9653610088873648	1.0	10.649132132530212	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)
not	meaning_control	16	698	not	h	50	50	0	0.0	1.0	1.0	29.114582562446596	9.979694438742008	1.0	18.311458587646484	0.86	0.99988675012738	18.46927055597305	26.8709037582108	1.0	11.341963768005373	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)
not	meaning_control	17	702	not	h	50	50	3	0.0309278350515463	0.68	0.7034805783693665	0.4028045392036438	0.4112350277489762	1.0	1.1689796447753906	0.66	0.8328694304362767	0.2294624209403991	0.3213693132922477	0.0	-0.5304853916168213	True	False	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)
not	meaning_control	18	729	not	h	50	50	0	0.0	1.0	1.0	27.33291354894638	26.62762364208612	1.0	32.02854597568512	1.0	1.0	61.48969982862472	31.98382851216819	1.0	69.40919578075409	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)
not	meaning_control	19	768	not	h	50	50	0	0.0	1.0	1.0	10.675242476463318	5.971784293182495	1.0	8.900603771209717	1.0	1.0	12.70649010181427	5.695949326483151	1.0	20.27695083618164	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)
not	meaning_control	20	865	not	h	50	50	0	0.0	0.7	0.7683792261162877	0.5210896396636963	0.8225629082939313	1.0	0.7863180637359619	0.68	0.8672720453784034	0.7834662175178528	2.233027003026225	0.0	-0.7307051420211792	True	False	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)
not	meaning_control	21	949	not	h	50	50	0	0.0	0.92	0.9575492050506867	4.1601010823249815	2.2577717721848614	1.0	1.7766292095184326	1.0	1.0	7.201668384075165	3.389763101279691	1.0	17.88991641998291	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)
not	meaning_control	22	969	not	h	50	50	0	0.0	0.88	0.9891701511174382	2.514549920558929	1.76245489106349	1.0	1.5115026235580444	0.78	0.9678301631493929	1.31910343170166	0.5152673097946354	0.0	-0.7002103328704834	True	False	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)
not	meaning_control	23	1154	not	h	50	50	1	0.0101010101010101	0.72	0.9911095695617076	0.3554720330238342	0.4759371029602222	1.0	0.8444985151290894	0.62	0.2645742521517602	0.2368660616874695	-0.2197513149040688	0.0	-0.1789666414260864	True	False	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)
not	meaning_control	24	1570	not	h	50	50	0	0.0	0.82	0.7150473896545254	2.695190262794495	0.1444360027126709	1.0	3.1813138723373413	0.86	0.8633485896039835	3.3801561403274536	2.577479843954925	1.0	1.2846693992614746	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)
not	meaning_control	25	1602	not	h	50	50	0	0.0	0.96	0.99999999527378	3.187902543544769	4.026874417917711	0.0	-0.1741440296173095	0.88	0.5334892942186438	5.260058581829071	1.9771615860157876	0.0	-3.0156829357147217	True	False	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)
not	meaning_control	26	1647	not	h	50	50	0	0.0	0.74	0.6520351453763941	0.6622454452514649	0.973752405308351	0.0	-1.251637578010559	0.78	0.9853797986674536	0.9044753694534302	0.814321072554108	1.0	1.996797561645508	True	False	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)
not	meaning_control	27	1686	not	h	50	50	0	0.0	0.94	0.999999999999999	5.3997421550750735	5.944411238814896	1.0	6.657412528991699	0.96	0.0760770492112184	5.909880177974701	-0.4465157021251461	0.0	-0.8494619131088257	True	False	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)
not	meaning_control	28	1697	not	h	50	50	0	0.0	0.76	0.999031237041456	0.7421473908424377	0.9875556010720534	1.0	0.5153659582138062	0.7	0.7633229465227345	0.4609963870048523	0.4018042046606332	1.0	0.4715728759765625	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)
not	meaning_control	29	1700	not	h	50	50	0	0.0	0.96	0.850825779785734	4.448063952922821	1.7094717991517954	1.0	0.4592611789703369	1.0	1.0	3.7835796785354616	1.5728204823766718	1.0	4.451032757759094	True	True	generation/results/llama3_instruct/Meta-Llama-3-8B-Instruct_context_not_generation_paired_item_summary.tsv	llama3_instruct	Llama 3 8B Inst.	1	not	not (control)
just	discourse_particle	0	1157	just	h	50	50	0	0.0	0.62	0.9250895274336246	0.2348128366470337	0.2150706107336381	0.0	-0.12841796875	0.5	0.8599312950791286	-0.0239145040512084	0.3902172282950951	0.0	-0.3308782577514648	False	False	generation/results/gemma2/gemma-2-9b_context_just_generation_paired_item_summary.tsv	gemma2	Gemma 2 9B	2	just	just
just	discourse_particle	1	5467	just	h	50	50	2	0.0204081632653061	0.52	0.9538559808991676	0.138791069984436	0.4196661913194291	1.0	0.8098039627075195	0.58	0.305473771454121	0.1441806983947754	-0.0356890609292272	1.0	0.137939453125	True	True	generation/results/gemma2/gemma-2-9b_context_just_generation_paired_item_summary.tsv	gemma2	Gemma 2 9B	2	just	just
just	discourse_particle	2	2485	just	h	50	50	0	0.0	0.74	0.5329272947340147	0.2971216487884521	0.1601996621632959	1.0	0.5322265625	0.4	0.9410413151346728	-0.0613345885276794	0.0931457370030524	0.0	-0.8949260711669922	False	False	generation/results/gemma2/gemma-2-9b_context_just_generation_paired_item_summary.tsv	gemma2	Gemma 2 9B	2	just	just
just	discourse_particle	3	2798	just	h	50	50	0	0.0	0.68	0.8912785052102427	0.8021044754981994	0.554634581760279	0.0	-0.1044178009033203	0.68	0.7250828417592524	0.3061526775360107	-0.0339945699372289	1.0	0.0926971435546875	True	False	generation/results/gemma2/gemma-2-9b_context_just_generation_paired_item_summary.tsv	gemma2	Gemma 2 9B	2	just	just
just	discourse_particle	4	1627	just	h	50	50	1	0.0101010101010101	0.72	0.6851278918779757	0.0925227165222168	-0.0018822606895287	1.0	0.0500030517578125	0.38	0.0638514096966961	-0.0569668364524841	-0.0358379148228863	1.0	0.111328125	False	True	generation/results/gemma2/gemma-2-9b_context_just_generation_paired_item_summary.tsv	gemma2	Gemma 2 9B	2	just	just
just	discourse_particle	5	4508	just	h	50	50	3	0.0309278350515463	0.64	0.8710499247604692	0.1077449584007263	0.0892395743297277	0.0	-0.095703125	0.52	0.0470919725657663	0.1061917400360107	-0.0764465478646799	0.0	-0.542236328125	True	False	generation/results/gemma2/gemma-2-9b_context_just_generation_paired_item_summary.tsv	gemma2	Gemma 2 9B	2	just	just
just	discourse_particle	6	638	just	h	50	50	0	0.0	0.7	0.8037240941015638	0.1795146465301513	0.3901872291909915	1.0	0.04034423828125	0.5	0.0878295370580696	0.0186291933059692	-0.2172653969893163	0.0	-0.33343505859375	True	False	generation/results/gemma2/gemma-2-9b_context_just_generation_paired_item_summary.tsv	gemma2	Gemma 2 9B	2	just	just
just	discourse_particle	7	8659	just	h	50	50	0	0.0	0.66	0.6032624620509545	0.1362697982788085	0.0813782320362108	1.0	0.3052825927734375	0.56	0.8556889566015605	0.0075888633728027	0.5728815340494732	1.0	0.740234375	True	True	generation/results/gemma2/gemma-2-9b_context_just_generation_paired_item_summary.tsv	gemma2	Gemma 2 9B	2	just	just
just	discourse_particle	8	6078	just	h	50	50	0	0.0	0.66	0.7854289599595279	0.2683815383911133	0.4530659288445736	1.0	0.9810867309570312	0.6	0.8705021667457017	0.1628440642356872	0.105524895552065	0.0	-0.1234893798828125	True	False	generation/results/gemma2/gemma-2-9b_context_just_generation_paired_item_summary.tsv	gemma2	Gemma 2 9B	2	just	just
just	discourse_particle	9	9954	just	h	50	50	2	0.0204081632653061	0.74	0.0591309963059266	0.0999185943603515	-0.0359591285391475	1.0	0.33465576171875	0.4	0.993009675280624	-0.0405559158325195	0.0425397211585633	0.0	-0.1723365783691406	False	False	generation/results/gemma2/gemma-2-9b_context_just_generation_paired_item_summary.tsv	gemma2	Gemma 2 9B	2	just	just
just	discourse_particle	10	5138	just	h	50	50	0	0.0	0.78	0.9985783425967268	0.2849865555763244	0.2904956350644178	0.0	-0.3773193359375	0.62	0.4627497917289592	0.2459812688827514	-0.150319763632393	1.0	0.837005615234375	True	False	generation/results/gemma2/gemma-2-9b_context_just_generation_paired_item_summary.tsv	gemma2	Gemma 2 9B	2	just	just
just	discourse_particle	11	498	just	h	50	50	0	0.0	0.76	0.8509938569014736	0.1823071050643921	0.1028974568033364	1.0	0.3877937793731689	0.62	0.3207110386821936	0.0777616691589355	-0.0299075120870343	1.0	0.11395263671875	True	True	generation/results/gemma2/gemma-2-9b_context_just_generation_paired_item_summary.tsv	gemma2	Gemma 2 9B	2	just	just
just	discourse_particle	12	7769	just	h	50	50	0	0.0	0.52	0.8911354297295794	-0.0124883985519409	0.0482664771757487	0.0	-0.420654296875	0.54	0.848352440772135	0.0398393630981445	0.1745303850215269	1.0	0.902099609375	False	False	generation/results/gemma2/gemma-2-9b_context_just_generation_paired_item_summary.tsv	gemma2	Gemma 2 9B	2	just	just
