particle	component	position_label	corruption_mode	eval_mode	target_type	top_k	site_set_type	n_folds	train_folds	mean_items_per_fold	mean_member_targets_per_item	mean_selected_sites	baseline_log_prob_mean	baseline_log_prob_mean_sd	baseline_log_prob_mean_ci_low	baseline_log_prob_mean_ci_high	reference_log_prob_mean	reference_log_prob_mean_sd	reference_log_prob_mean_ci_low	reference_log_prob_mean_ci_high	patched_log_prob_mean	patched_log_prob_mean_sd	patched_log_prob_mean_ci_low	patched_log_prob_mean_ci_high	baseline_log_prob_per_token_mean	baseline_log_prob_per_token_mean_sd	baseline_log_prob_per_token_mean_ci_low	baseline_log_prob_per_token_mean_ci_high	reference_log_prob_per_token_mean	reference_log_prob_per_token_mean_sd	reference_log_prob_per_token_mean_ci_low	reference_log_prob_per_token_mean_ci_high	patched_log_prob_per_token_mean	patched_log_prob_per_token_mean_sd	patched_log_prob_per_token_mean_ci_low	patched_log_prob_per_token_mean_ci_high	patched_metric_change_mean	patched_metric_change_mean_sd	patched_metric_change_mean_ci_low	patched_metric_change_mean_ci_high	effect_score_mean	effect_score_mean_sd	effect_score_mean_ci_low	effect_score_mean_ci_high	normalized_effect_mean	normalized_effect_mean_sd	normalized_effect_mean_ci_low	normalized_effect_mean_ci_high	effect_positive_fraction	effect_positive_fraction_sd	effect_positive_fraction_ci_low	effect_positive_fraction_ci_high	localized_stronger_than_random_mean_fraction	localized_stronger_than_random_mean_fraction_sd	localized_stronger_than_random_mean_fraction_ci_low	localized_stronger_than_random_mean_fraction_ci_high	localized_random_cdf_mean	localized_random_cdf_mean_sd	localized_random_cdf_mean_ci_low	localized_random_cdf_mean_ci_high	localized_stronger_than_random_mean_fraction_items	patched_metric_change_localized_minus_random_mean_mean	effect_score_localized_minus_random_mean_mean	normalized_effect_localized_minus_random_mean_mean	source_path	direction	group	condition	effect_score_original_mean	effect_score_original_ci_low	effect_score_original_ci_high	metric_sign_convention
exclusive_just_to_only	resid	utterance_final	prompt_without	necessity	gold	5	localized	2	0,1	28.5	1.0	5.0	-24.511046777511467	0.9788044025299012	-25.203166007995605	-23.818927547027325	-24.893282067305936	0.90102333121471	-25.53040177481515	-24.25616235979672	-24.574882581316192	0.9409933630993578	-25.240265369415283	-23.9094997932171	-2.0329566609329666	0.2305680489148546	-2.195992891845612	-1.8699204300203212	-2.065469922442567	0.2293917529844469	-2.227674386526139	-1.9032654583589952	-2.038002180772346	0.2286682348500663	-2.199695040276786	-1.8763093212679065	-0.0050455198393793	0.0018998140647882	-0.0063888912475847	-0.003702148431174	-0.0050455198393793	0.0018998140647882	-0.0063888912475847	-0.003702148431174	-6167.105041541079	4266.054338878498	-9183.660993472358	-3150.5490896097995	0.5615763546798029	0.0139331385455477	0.5517241379310345	0.5714285714285714	0.5437192118226601	0.0113206750682575	0.5357142857142857	0.5517241379310345	0.5389470443349753	0.0424525315059658	0.5089285714285714	0.5689655172413793	0.543859649122807	-0.0035393117155956	0.0035393117155956	-4257.753002386664	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/exclusive_just_to_only/component_patching/eval_summary.tsv	just_to_only	exclusive	cross	0.0050455198393793	0.003702148431174	0.0063888912475847	patched_minus_baseline
exclusive_just_to_only	resid	utterance_final	prompt_without	necessity	gold	10	localized	2	0,1	28.5	1.0	10.0	-24.511046777511467	0.9788044025299012	-25.203166007995605	-23.818927547027325	-24.893282067305936	0.90102333121471	-25.53040177481515	-24.25616235979672	-24.62792546173622	0.967820349565442	-25.31227779388428	-23.94357312958816	-2.0329566609329666	0.2305680489148546	-2.195992891845612	-1.8699204300203212	-2.065469922442567	0.2293917529844469	-2.227674386526139	-1.9032654583589952	-2.042056373061071	0.230877373584106	-2.2053113295449323	-1.8788014165772096	-0.0090997121281041	0.0003093246692512	-0.0093184376993199	-0.0088809865568882	-0.0090997121281041	0.0003093246692512	-0.0093184376993199	-0.0088809865568882	-6576.125785975151	4324.586108726676	-9634.069949280927	-3518.1816226693745	0.6323891625615763	0.065311586932255	0.5862068965517241	0.6785714285714286	0.5794334975369457	0.0391869521593529	0.5517241379310345	0.6071428571428571	0.5792795566502462	0.0267777506422245	0.5603448275862069	0.5982142857142857	0.5789473684210527	-0.0075881756242949	0.0075881756242949	-5603.384980570563	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/exclusive_just_to_only/component_patching/eval_summary.tsv	just_to_only	exclusive	cross	0.0090997121281041	0.0088809865568882	0.0093184376993199	patched_minus_baseline
exclusive_just_to_only	attn	utterance_final	prompt_without	necessity	gold	1	random_mean	2	0,1	28.5	1.0	1.0	-24.511046777511467	0.9788044025299012	-25.203166007995605	-23.818927547027325	-24.893282067305936	0.90102333121471	-25.53040177481515	-24.25616235979672	-24.515580651721933	0.981370585549416	-25.209514447620936	-23.821646855822927	-2.0329566609329666	0.2305680489148546	-2.195992891845612	-1.8699204300203212	-2.065469922442567	0.2293917529844469	-2.227674386526139	-1.9032654583589952	-2.032929374909946	0.2305943770293641	-2.1959842226108965	-1.869874527208995	2.72860230212454e-05	2.632811450931372e-05	8.669234715853735e-06	4.590281132663706e-05	2.72860230212454e-05	2.632811450931372e-05	8.669234715853735e-06	4.590281132663706e-05	-295.39201387957974	193.49892436743949	-432.2164154520991	-158.56761230706036	0.5277093596059113	0.1123359295234785	0.4482758620689655	0.6071428571428571													localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/exclusive_just_to_only/component_patching/eval_summary.tsv	just_to_only	exclusive	random	-2.72860230212454e-05	-4.590281132663706e-05	-8.669234715853735e-06	patched_minus_baseline
exclusive_just_to_only	attn	utterance_final	prompt_without	necessity	gold	3	random_mean	2	0,1	28.5	1.0	3.0	-24.511046777511467	0.9788044025299012	-25.203166007995605	-23.818927547027325	-24.893282067305936	0.90102333121471	-25.53040177481515	-24.25616235979672	-24.51296037707129	0.9808632145203448	-25.206535407475062	-23.81938534666752	-2.0329566609329666	0.2305680489148546	-2.195992891845612	-1.8699204300203212	-2.065469922442567	0.2293917529844469	-2.227674386526139	-1.9032654583589952	-2.033071532716849	0.2305908513062187	-2.196123887355055	-1.8700191780786424	-0.0001148717838819	2.280239136413412e-05	-0.0001309955094428	-9.874805832110565e-05	-0.0001148717838819	2.280239136413412e-05	-0.0001309955094428	-9.874805832110565e-05	-781.2730693180515	814.8501399112067	-1357.4591289000728	-205.08700973603024	0.4913793103448276	0.0121914962273542	0.4827586206896552	0.5													localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/exclusive_just_to_only/component_patching/eval_summary.tsv	just_to_only	exclusive	random	0.0001148717838819	9.874805832110565e-05	0.0001309955094428	patched_minus_baseline
exclusive_just_to_only	attn	utterance_final	prompt_without	necessity	gold	5	random_mean	2	0,1	28.5	1.0	5.0	-24.511046777511467	0.9788044025299012	-25.203166007995605	-23.818927547027325	-24.893282067305936	0.90102333121471	-25.53040177481515	-24.25616235979672	-24.51511982354918	0.9824860789222568	-25.20984239237649	-23.820397254721872	-2.0329566609329666	0.2305680489148546	-2.195992891845612	-1.8699204300203212	-2.065469922442567	0.2293917529844469	-2.227674386526139	-1.9032654583589952	-2.0330990375516507	0.2308967203048791	-2.1963676742329645	-1.8698304008703373	-0.0001423766186841	0.0003286713900247	-0.0003747823873526	9.002914998431337e-05	-0.0001423766186841	0.0003286713900247	-0.0003747823873526	9.002914998431337e-05	-1243.3044977743823	1521.337866952102	-2319.052819972092	-167.55617557667367	0.4562807881773399	0.0113206750682575	0.4482758620689655	0.4642857142857143													localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/exclusive_just_to_only/component_patching/eval_summary.tsv	just_to_only	exclusive	random	0.0001423766186841	-9.002914998431337e-05	0.0003747823873526	patched_minus_baseline
exclusive_just_to_only	attn	utterance_final	prompt_without	necessity	gold	10	random_mean	2	0,1	28.5	1.0	10.0	-24.511046777511467	0.9788044025299012	-25.203166007995605	-23.818927547027325	-24.893282067305936	0.90102333121471	-25.53040177481515	-24.25616235979672	-24.519344153882837	0.9841627345372056	-25.215252297265188	-23.82343601050048	-2.0329566609329666	0.2305680489148546	-2.195992891845612	-1.8699204300203212	-2.065469922442567	0.2293917529844469	-2.227674386526139	-1.9032654583589952	-2.033673381490276	0.2313852653249224	-2.197287471668177	-1.8700592913123748	-0.000716720557309	0.0008172164100679	-0.001294579822565	-0.0001388612920531	-0.000716720557309	0.0008172164100679	-0.001294579822565	-0.0001388612920531	62.93518064532327	514.4384506917265	-300.8277363418979	426.6980976325444	0.5277093596059113	0.1123359295234785	0.4482758620689655	0.6071428571428571													localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/exclusive_just_to_only/component_patching/eval_summary.tsv	just_to_only	exclusive	random	0.000716720557309	0.0001388612920531	0.001294579822565	patched_minus_baseline
exclusive_just_to_only	mlp	utterance_final	prompt_without	necessity	gold	1	random_mean	2	0,1	28.5	1.0	1.0	-24.511046777511467	0.9788044025299012	-25.203166007995605	-23.818927547027325	-24.893282067305936	0.90102333121471	-25.53040177481515	-24.25616235979672	-24.512628699244537	0.9819843256736152	-25.20699647494725	-23.818260923541825	-2.0329566609329666	0.2305680489148546	-2.195992891845612	-1.8699204300203212	-2.065469922442567	0.2293917529844469	-2.227674386526139	-1.9032654583589952	-2.0327939025428856	0.2306205232222867	-2.195867238394154	-1.8697205666916168	0.0001627583900815	5.2474307431754166e-05	0.0001256534514585	0.0001998633287046	0.0001627583900815	5.2474307431754166e-05	0.0001256534514585	0.0001998633287046	-9.117356664997471	116.7525030030478	-91.67384325895532	73.43912992896038	0.4926108374384236	0.1114651083643818	0.4137931034482758	0.5714285714285714													localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/exclusive_just_to_only/component_patching/eval_summary.tsv	just_to_only	exclusive	random	-0.0001627583900815	-0.0001998633287046	-0.0001256534514585	patched_minus_baseline
exclusive_just_to_only	mlp	utterance_final	prompt_without	necessity	gold	3	random_mean	2	0,1	28.5	1.0	3.0	-24.511046777511467	0.9788044025299012	-25.203166007995605	-23.818927547027325	-24.893282067305936	0.90102333121471	-25.53040177481515	-24.25616235979672	-24.517365600454983	0.975572680909367	-25.207199658666337	-23.82753154224363	-2.0329566609329666	0.2305680489148546	-2.195992891845612	-1.8699204300203212	-2.065469922442567	0.2293917529844469	-2.227674386526139	-1.9032654583589952	-2.033400025806384	0.2302167659727161	-2.196187862168528	-1.87061218944424	-0.000443364873417	0.0003512829421386	-0.0006917594239185	-0.0001949703229156	-0.000443364873417	0.0003512829421386	-0.0006917594239185	-0.0001949703229156	-115.34195417797604	40.07910692854603	-143.6821624710517	-87.00174588490042	0.5270935960591133	0.0626991234549647	0.4827586206896552	0.5714285714285714													localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/exclusive_just_to_only/component_patching/eval_summary.tsv	just_to_only	exclusive	random	0.000443364873417	0.0001949703229156	0.0006917594239185	patched_minus_baseline
exclusive_just_to_only	mlp	utterance_final	prompt_without	necessity	gold	5	random_mean	2	0,1	28.5	1.0	5.0	-24.511046777511467	0.9788044025299012	-25.203166007995605	-23.818927547027325	-24.893282067305936	0.90102333121471	-25.53040177481515	-24.25616235979672	-24.51783187870909	0.9730834885553636	-25.20590581212725	-23.82975794529093	-2.0329566609329666	0.2305680489148546	-2.195992891845612	-1.8699204300203212	-2.065469922442567	0.2293917529844469	-2.227674386526139	-1.9032654583589952	-2.0334280900296	0.2301957628776051	-2.196201074960765	-1.8706551050984344	-0.0004714290966327	0.0003722860372494	-0.0007346750781128	-0.0002081831151526	-0.0004714290966327	0.0003722860372494	-0.0007346750781128	-0.0002081831151526	-508.9351390953023	956.2881789266856	-1185.132995182896	167.26271699229156	0.5788177339901477	0.0104498539091607	0.5714285714285714	0.5862068965517241													localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/exclusive_just_to_only/component_patching/eval_summary.tsv	just_to_only	exclusive	random	0.0004714290966327	0.0002081831151526	0.0007346750781128	patched_minus_baseline
exclusive_just_to_only	mlp	utterance_final	prompt_without	necessity	gold	10	random_mean	2	0,1	28.5	1.0	10.0	-24.511046777511467	0.9788044025299012	-25.203166007995605	-23.818927547027325	-24.893282067305936	0.90102333121471	-25.53040177481515	-24.25616235979672	-24.54266904199065	0.9308710454300332	-25.200894270624435	-23.88444381335686	-2.0329566609329666	0.2305680489148546	-2.195992891845612	-1.8699204300203212	-2.065469922442567	0.2293917529844469	-2.227674386526139	-1.9032654583589952	-2.034751295463588	0.2270236254207046	-2.1952812404881223	-1.8742213504390528	-0.0017946345306207	0.0035444234941502	-0.0043009204187312	0.0007116513574898	-0.0017946345306207	0.0035444234941502	-0.0043009204187312	0.0007116513574898	-302.411236059139	425.784198371903	-603.4861300499898	-1.3363420682881983	0.5609605911330049	0.035703667522966	0.5357142857142857	0.5862068965517241													localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/exclusive_just_to_only/component_patching/eval_summary.tsv	just_to_only	exclusive	random	0.0017946345306207	-0.0007116513574898	0.0043009204187312	patched_minus_baseline
