particle	component	position_label	corruption_mode	eval_mode	target_type	top_k	site_set_type	n_folds	train_folds	mean_items_per_fold	mean_member_targets_per_item	mean_selected_sites	baseline_log_prob_mean	baseline_log_prob_mean_sd	baseline_log_prob_mean_ci_low	baseline_log_prob_mean_ci_high	reference_log_prob_mean	reference_log_prob_mean_sd	reference_log_prob_mean_ci_low	reference_log_prob_mean_ci_high	patched_log_prob_mean	patched_log_prob_mean_sd	patched_log_prob_mean_ci_low	patched_log_prob_mean_ci_high	baseline_log_prob_per_token_mean	baseline_log_prob_per_token_mean_sd	baseline_log_prob_per_token_mean_ci_low	baseline_log_prob_per_token_mean_ci_high	reference_log_prob_per_token_mean	reference_log_prob_per_token_mean_sd	reference_log_prob_per_token_mean_ci_low	reference_log_prob_per_token_mean_ci_high	patched_log_prob_per_token_mean	patched_log_prob_per_token_mean_sd	patched_log_prob_per_token_mean_ci_low	patched_log_prob_per_token_mean_ci_high	patched_metric_change_mean	patched_metric_change_mean_sd	patched_metric_change_mean_ci_low	patched_metric_change_mean_ci_high	effect_score_mean	effect_score_mean_sd	effect_score_mean_ci_low	effect_score_mean_ci_high	normalized_effect_mean	normalized_effect_mean_sd	normalized_effect_mean_ci_low	normalized_effect_mean_ci_high	effect_positive_fraction	effect_positive_fraction_sd	effect_positive_fraction_ci_low	effect_positive_fraction_ci_high	localized_stronger_than_random_mean_fraction	localized_stronger_than_random_mean_fraction_sd	localized_stronger_than_random_mean_fraction_ci_low	localized_stronger_than_random_mean_fraction_ci_high	localized_random_cdf_mean	localized_random_cdf_mean_sd	localized_random_cdf_mean_ci_low	localized_random_cdf_mean_ci_high	localized_stronger_than_random_mean_fraction_items	patched_metric_change_localized_minus_random_mean_mean	effect_score_localized_minus_random_mean_mean	normalized_effect_localized_minus_random_mean_mean	source_path	direction	group	condition	effect_score_original_mean	effect_score_original_ci_low	effect_score_original_ci_high	metric_sign_convention
exclusive_just_to_only	resid	utterance_final	prompt_without	necessity	generated	5	localized	2	0,1	28.5	8.780172413793103	5.0	-21.93150251258704	1.8188511061694956	-23.21762446372814	-20.645380561445933	-23.117028832235228	2.0235115889566493	-24.54786759859604	-21.686190065874413	-22.09185395925602	1.8292797256060884	-23.38535005791915	-20.798357860592887	-2.176545355864718	0.0935256197433294	-2.2426779557999006	-2.110412755929535	-2.290091055245671	0.0868233739632393	-2.351484451740573	-2.228697658750769	-2.1938264071705884	0.092403732983311	-2.2591657133700385	-2.128487100971138	-0.0172810513058702	0.0011218867600181	-0.0180743450416025	-0.016487757570138	-0.0172810513058702	0.0011218867600181	-0.0180743450416025	-0.016487757570138	0.150357361161115	0.003024351881882	0.1482188214367419	0.1524959008854881	0.9291871921182266	0.0513784483867072	0.8928571428571429	0.9655172413793104	0.8602216748768473	0.0461535214321269	0.8275862068965517	0.8928571428571429	0.8426724137931034	0.0457181108525785	0.8103448275862069	0.875	0.8596491228070176	-0.0089301792900196	0.0089301792900196	0.0761148889397376	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/exclusive_just_to_only/component_patching/eval_summary.tsv	just_to_only	exclusive	cross	0.0172810513058702	0.016487757570138	0.0180743450416025	patched_minus_baseline
exclusive_just_to_only	resid	utterance_final	prompt_without	necessity	generated	10	localized	2	0,1	28.5	8.780172413793103	10.0	-21.93150251258704	1.8188511061694956	-23.21762446372814	-20.645380561445933	-23.117028832235228	2.0235115889566493	-24.54786759859604	-21.686190065874413	-22.159979122847098	1.840583421039836	-23.4614681412039	-20.858490104490294	-2.176545355864718	0.0935256197433294	-2.2426779557999006	-2.110412755929535	-2.290091055245671	0.0868233739632393	-2.351484451740573	-2.228697658750769	-2.2009612606048887	0.0918241861136342	-2.265890765282775	-2.1360317559270023	-0.0244159047401706	0.0017014336296948	-0.0256189999974667	-0.0232128094828746	-0.0244159047401706	0.0017014336296948	-0.0256189999974667	-0.0232128094828746	0.2132547047870623	0.0020055559494303	0.2118365625751711	0.2146728469989536	0.9470443349753694	0.026124634772902	0.9285714285714286	0.9655172413793104	0.9119458128078818	0.0269954559319986	0.8928571428571429	0.9310344827586208	0.9341133004926108	0.0078373904318706	0.9285714285714286	0.9396551724137931	0.912280701754386	-0.0198179934322365	0.0198179934322365	0.1715948025370057	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/exclusive_just_to_only/component_patching/eval_summary.tsv	just_to_only	exclusive	cross	0.0244159047401706	0.0232128094828746	0.0256189999974667	patched_minus_baseline
exclusive_just_to_only	attn	utterance_final	prompt_without	necessity	generated	1	random_mean	2	0,1	28.5	8.780172413793103	1.0	-21.93150251258704	1.8188511061694956	-23.21762446372814	-20.645380561445933	-23.117028832235228	2.0235115889566493	-24.54786759859604	-21.686190065874413	-21.936865749219997	1.823953425663325	-23.226595585074964	-20.647135913365023	-2.176545355864718	0.0935256197433294	-2.2426779557999006	-2.110412755929535	-2.290091055245671	0.0868233739632393	-2.351484451740573	-2.228697658750769	-2.177126124547137	0.0930680966412337	-2.2429352067942783	-2.111317042299996	-0.0005807686824191	0.0004575231020958	-0.0009042863704605	-0.0002572509943776	-0.0005807686824191	0.0004575231020958	-0.0009042863704605	-0.0002572509943776	0.0050344642769812	0.002676324106817	0.0031420173523978	0.0069269112015645	0.6674876847290641	0.0661824080913517	0.6206896551724138	0.7142857142857143													localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/exclusive_just_to_only/component_patching/eval_summary.tsv	just_to_only	exclusive	random	0.0005807686824191	0.0002572509943776	0.0009042863704605	patched_minus_baseline
exclusive_just_to_only	attn	utterance_final	prompt_without	necessity	generated	3	random_mean	2	0,1	28.5	8.780172413793103	3.0	-21.93150251258704	1.8188511061694956	-23.21762446372814	-20.645380561445933	-23.117028832235228	2.0235115889566493	-24.54786759859604	-21.686190065874413	-21.948308238088444	1.831292882933441	-23.243227853949342	-20.653388622227546	-2.176545355864718	0.0935256197433294	-2.2426779557999006	-2.110412755929535	-2.290091055245671	0.0868233739632393	-2.351484451740573	-2.228697658750769	-2.178169497466908	0.0922183720597363	-2.243377733700332	-2.1129612612334845	-0.0016241416021903	0.001307247683593	-0.0025485053039493	-0.0006997779004313	-0.0016241416021903	0.001307247683593	-0.0025485053039493	-0.0006997779004313	0.0153613772522961	0.0106314063371626	0.0078438377377387	0.0228789167668534	0.8435960591133005	0.1201733199553492	0.7586206896551724	0.9285714285714286													localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/exclusive_just_to_only/component_patching/eval_summary.tsv	just_to_only	exclusive	random	0.0016241416021903	0.0006997779004313	0.0025485053039493	patched_minus_baseline
exclusive_just_to_only	attn	utterance_final	prompt_without	necessity	generated	5	random_mean	2	0,1	28.5	8.780172413793103	5.0	-21.93150251258704	1.8188511061694956	-23.21762446372814	-20.645380561445933	-23.117028832235228	2.0235115889566493	-24.54786759859604	-21.686190065874413	-21.953781888430868	1.841283425589311	-23.255765884751465	-20.65179789211027	-2.176545355864718	0.0935256197433294	-2.2426779557999006	-2.110412755929535	-2.290091055245671	0.0868233739632393	-2.351484451740573	-2.228697658750769	-2.1788950676594205	0.0910967568369201	-2.2433102021629088	-2.1144799331559323	-0.0023497117947025	0.0024288629064088	-0.0040671772263966	-0.0006322463630083	-0.0023497117947025	0.0024288629064088	-0.0040671772263966	-0.0006322463630083	0.0221194226324792	0.0196620798038388	0.0082162326709536	0.0360226125940047	0.791256157635468	0.143685491250961	0.6896551724137931	0.8928571428571429													localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/exclusive_just_to_only/component_patching/eval_summary.tsv	just_to_only	exclusive	random	0.0023497117947025	0.0006322463630083	0.0040671772263966	patched_minus_baseline
exclusive_just_to_only	attn	utterance_final	prompt_without	necessity	generated	10	random_mean	2	0,1	28.5	8.780172413793103	10.0	-21.93150251258704	1.8188511061694956	-23.21762446372814	-20.645380561445933	-23.117028832235228	2.0235115889566493	-24.54786759859604	-21.686190065874413	-21.94810737081616	1.8290954909847053	-23.241473195929185	-20.65474154570314	-2.176545355864718	0.0935256197433294	-2.2426779557999006	-2.110412755929535	-2.290091055245671	0.0868233739632393	-2.351484451740573	-2.228697658750769	-2.1784165936375706	0.0924679946916183	-2.243801339726736	-2.1130318475484056	-0.0018712377728527	0.0010576250517108	-0.0026190916188701	-0.0011233839268352	-0.0018712377728527	0.0010576250517108	-0.0026190916188701	-0.0011233839268352	0.0159136791174663	0.0064860118111135	0.0113273761829719	0.0204999820519607	0.8589901477832512	0.0531200907049007	0.8214285714285714	0.896551724137931													localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/exclusive_just_to_only/component_patching/eval_summary.tsv	just_to_only	exclusive	random	0.0018712377728527	0.0011233839268352	0.0026190916188701	patched_minus_baseline
exclusive_just_to_only	mlp	utterance_final	prompt_without	necessity	generated	1	random_mean	2	0,1	28.5	8.780172413793103	1.0	-21.93150251258704	1.8188511061694956	-23.21762446372814	-20.645380561445933	-23.117028832235228	2.0235115889566493	-24.54786759859604	-21.686190065874413	-21.931519355881083	1.8196440044617783	-23.21820197078145	-20.644836740980715	-2.176545355864718	0.0935256197433294	-2.2426779557999006	-2.110412755929535	-2.290091055245671	0.0868233739632393	-2.351484451740573	-2.228697658750769	-2.1766097787291665	0.0933154922426958	-2.242593796083737	-2.110625761374596	-6.44228644482723e-05	0.0002101275006335	-0.00021300544506	8.415971616350284e-05	-6.44228644482723e-05	0.0002101275006335	-0.00021300544506	8.415971616350284e-05	-0.0004525055759017	0.0007531737371163	-0.0009850798328283	8.006868102488813e-05	0.4562807881773399	0.0113206750682575	0.4482758620689655	0.4642857142857143													localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/exclusive_just_to_only/component_patching/eval_summary.tsv	just_to_only	exclusive	random	6.44228644482723e-05	-8.415971616350284e-05	0.00021300544506	patched_minus_baseline
exclusive_just_to_only	mlp	utterance_final	prompt_without	necessity	generated	3	random_mean	2	0,1	28.5	8.780172413793103	3.0	-21.93150251258704	1.8188511061694956	-23.21762446372814	-20.645380561445933	-23.117028832235228	2.0235115889566493	-24.54786759859604	-21.686190065874413	-21.933393840448574	1.8181645332003185	-23.219030311187392	-20.647757369709755	-2.176545355864718	0.0935256197433294	-2.2426779557999006	-2.110412755929535	-2.290091055245671	0.0868233739632393	-2.351484451740573	-2.228697658750769	-2.17657268902788	0.093841801942076	-2.2429288635398863	-2.1102165145158724	-2.733316316129149e-05	0.0003161821987463	-0.0002509077399852	0.0001962414136626	-2.733316316129149e-05	0.0003161821987463	-0.0002509077399852	0.0001962414136626	0.001427031566041	0.0047148144316988	-0.0019068456906494	0.0047609088227315	0.5086206896551724	0.0121914962273542	0.5	0.5172413793103449													localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/exclusive_just_to_only/component_patching/eval_summary.tsv	just_to_only	exclusive	random	2.733316316129149e-05	-0.0001962414136626	0.0002509077399852	patched_minus_baseline
exclusive_just_to_only	mlp	utterance_final	prompt_without	necessity	generated	5	random_mean	2	0,1	28.5	8.780172413793103	5.0	-21.93150251258704	1.8188511061694956	-23.21762446372814	-20.645380561445933	-23.117028832235228	2.0235115889566493	-24.54786759859604	-21.686190065874413	-21.93203056784642	1.816990985666804	-23.216837215166247	-20.6472239205266	-2.176545355864718	0.0935256197433294	-2.2426779557999006	-2.110412755929535	-2.290091055245671	0.0868233739632393	-2.351484451740573	-2.228697658750769	-2.176891000317538	0.0935749862302829	-2.243058507630409	-2.110723493004667	-0.0003456444528202	4.9366486953904325e-05	-0.0003805518305086	-0.0003107370751317	-0.0003456444528202	4.9366486953904325e-05	-0.0003805518305086	-0.0003107370751317	0.0027755068351621	0.002959265846266	0.0006829898879336	0.0048680237823906	0.5258620689655172	0.0365744886820628	0.5	0.5517241379310345													localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/exclusive_just_to_only/component_patching/eval_summary.tsv	just_to_only	exclusive	random	0.0003456444528202	0.0003107370751317	0.0003805518305086	patched_minus_baseline
exclusive_just_to_only	mlp	utterance_final	prompt_without	necessity	generated	10	random_mean	2	0,1	28.5	8.780172413793103	10.0	-21.93150251258704	1.8188511061694956	-23.21762446372814	-20.645380561445933	-23.117028832235228	2.0235115889566493	-24.54786759859604	-21.686190065874413	-21.943871439246728	1.8083258483127091	-23.22255090918356	-20.66519196930989	-2.176545355864718	0.0935256197433294	-2.2426779557999006	-2.110412755929535	-2.290091055245671	0.0868233739632393	-2.351484451740573	-2.228697658750769	-2.178013152732717	0.0939799019352584	-2.2444669786863853	-2.1115593267790493	-0.0014677968679996	0.0004542821919294	-0.0017890228864851	-0.001146570849514	-0.0014677968679996	0.0004542821919294	-0.0017890228864851	-0.001146570849514	0.0124440196026249	0.0111308103115733	0.0045733481512102	0.0203146910540395	0.4913793103448276	0.0121914962273542	0.4827586206896552	0.5													localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/exclusive_just_to_only/component_patching/eval_summary.tsv	just_to_only	exclusive	random	0.0014677968679996	0.001146570849514	0.0017890228864851	patched_minus_baseline
