particle	component	position_label	corruption_mode	eval_mode	target_type	top_k	site_set_type	effect_score_mean	effect_score_mean_ci_low	effect_score_mean_ci_high	method	run_label	run_label_pretty	run_dir	native_particle	effect_score_original_mean	effect_score_original_ci_low	effect_score_original_ci_high	metric_sign_convention
exclusive_just_to_only	mlp	utterance_final	prompt_without	necessity	gold	10	localized	-0.0028111577007887	-0.0033565255949567	-0.0022657898066206	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/exclusive_just_to_only		0.0028111577007887	0.0022657898066206	0.0033565255949567	patched_minus_baseline
exclusive_just_to_only	mlp	utterance_final	prompt_without	necessity	gold	10	random_mean	-0.0017946345306207	-0.0043009204187312	0.0007116513574898	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/exclusive_just_to_only		0.0017946345306207	-0.0007116513574898	0.0043009204187312	patched_minus_baseline
exclusive_just_to_only	resid	utterance_final	prompt_without	necessity	generated	1	localized	-0.0100537410529205	-0.0107138329319724	-0.0093936491738686	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/exclusive_just_to_only		0.0100537410529205	0.0093936491738686	0.0107138329319724	patched_minus_baseline
exclusive_just_to_only	resid	utterance_final	prompt_without	necessity	generated	1	random_mean	-0.0032607435751561	-0.0046880648267574	-0.0018334223235547	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/exclusive_just_to_only		0.0032607435751561	0.0018334223235547	0.0046880648267574	patched_minus_baseline
exclusive_just_to_only	resid	utterance_final	prompt_without	necessity	generated	3	localized	-0.0134062858633735	-0.0139214669147012	-0.0128911048120458	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/exclusive_just_to_only		0.0134062858633735	0.0128911048120458	0.0139214669147012	patched_minus_baseline
exclusive_just_to_only	resid	utterance_final	prompt_without	necessity	generated	3	random_mean	-0.0077217957257927	-0.0093237461353169	-0.0061198453162684	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/exclusive_just_to_only		0.0077217957257927	0.0061198453162684	0.0093237461353169	patched_minus_baseline
exclusive_just_to_only	resid	utterance_final	prompt_without	necessity	generated	5	localized	-0.0172810513058702	-0.0180743450416025	-0.016487757570138	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/exclusive_just_to_only		0.0172810513058702	0.016487757570138	0.0180743450416025	patched_minus_baseline
exclusive_just_to_only	resid	utterance_final	prompt_without	necessity	generated	5	random_mean	-0.0082907877764139	-0.0109222956885762	-0.0056592798642516	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/exclusive_just_to_only		0.0082907877764139	0.0056592798642516	0.0109222956885762	patched_minus_baseline
exclusive_just_to_only	resid	utterance_final	prompt_without	necessity	generated	10	localized	-0.0244159047401706	-0.0256189999974667	-0.0232128094828746	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/exclusive_just_to_only		0.0244159047401706	0.0232128094828746	0.0256189999974667	patched_minus_baseline
exclusive_just_to_only	resid	utterance_final	prompt_without	necessity	generated	10	random_mean	-0.0045916705506965	-0.0054390426454489	-0.0037442984559441	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/exclusive_just_to_only		0.0045916705506965	0.0037442984559441	0.0054390426454489	patched_minus_baseline
exclusive_just_to_only	resid	utterance_final	prompt_without	necessity	gold	1	localized	-0.0039269748008703	-0.0048268319258329	-0.0030271176759078	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/exclusive_just_to_only		0.0039269748008703	0.0030271176759078	0.0048268319258329	patched_minus_baseline
exclusive_just_to_only	resid	utterance_final	prompt_without	necessity	gold	1	random_mean	-0.0005472964682199	-0.0008799115183782	-0.0002146814180617	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/exclusive_just_to_only		0.0005472964682199	0.0002146814180617	0.0008799115183782	patched_minus_baseline
exclusive_just_to_only	resid	utterance_final	prompt_without	necessity	gold	3	localized	-0.0051646416780313	-0.0057109539970119	-0.0046183293590508	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/exclusive_just_to_only		0.0051646416780313	0.0046183293590508	0.0057109539970119	patched_minus_baseline
exclusive_just_to_only	resid	utterance_final	prompt_without	necessity	gold	3	random_mean	-0.0015890617439877	-0.0017205901737133	-0.0014575333142621	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/exclusive_just_to_only		0.0015890617439877	0.0014575333142621	0.0017205901737133	patched_minus_baseline
exclusive_just_to_only	resid	utterance_final	prompt_without	necessity	gold	5	localized	-0.0050455198393793	-0.0063888912475847	-0.003702148431174	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/exclusive_just_to_only		0.0050455198393793	0.003702148431174	0.0063888912475847	patched_minus_baseline
exclusive_just_to_only	resid	utterance_final	prompt_without	necessity	gold	5	random_mean	-0.0015059312950938	-0.0028650819386201	-0.0001467806515675	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/exclusive_just_to_only		0.0015059312950938	0.0001467806515675	0.0028650819386201	patched_minus_baseline
exclusive_just_to_only	resid	utterance_final	prompt_without	necessity	gold	10	localized	-0.0090997121281041	-0.0093184376993199	-0.0088809865568882	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/exclusive_just_to_only		0.0090997121281041	0.0088809865568882	0.0093184376993199	patched_minus_baseline
