particle	component	position_label	corruption_mode	eval_mode	target_type	top_k	site_set_type	effect_score_mean	effect_score_mean_ci_low	effect_score_mean_ci_high	method	run_label	run_label_pretty	run_dir	native_particle	effect_score_original_mean	effect_score_original_ci_low	effect_score_original_ci_high	metric_sign_convention
exclusive_just_to_only	mlp	utterance_final	prompt_without	necessity	gold	5	random_mean	-0.0045867256004083	-0.0097480315630161	0.0005745803621994	component	transfer	Transfer	localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/exclusive_just_to_only		0.0045867256004083	-0.0005745803621994	0.0097480315630161	patched_minus_baseline
exclusive_just_to_only	mlp	utterance_final	prompt_without	necessity	gold	10	localized	-0.0002386276854714	-0.0153057328987168	0.0148284775277739	component	transfer	Transfer	localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/exclusive_just_to_only		0.0002386276854714	-0.0148284775277739	0.0153057328987168	patched_minus_baseline
exclusive_just_to_only	mlp	utterance_final	prompt_without	necessity	gold	10	random_mean	-0.0043885393686105	-0.00972019594074	0.000943117203519	component	transfer	Transfer	localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/exclusive_just_to_only		0.0043885393686105	-0.000943117203519	0.00972019594074	patched_minus_baseline
exclusive_just_to_only	resid	utterance_final	prompt_without	necessity	generated	1	localized	-0.0313861850213689	-0.0325657894751356	-0.0302065805676022	component	transfer	Transfer	localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/exclusive_just_to_only		0.0313861850213689	0.0302065805676022	0.0325657894751356	patched_minus_baseline
exclusive_just_to_only	resid	utterance_final	prompt_without	necessity	generated	1	random_mean	-0.0059430014709056	-0.0089691292042904	-0.0029168737375208	component	transfer	Transfer	localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/exclusive_just_to_only		0.0059430014709056	0.0029168737375208	0.0089691292042904	patched_minus_baseline
exclusive_just_to_only	resid	utterance_final	prompt_without	necessity	generated	3	localized	-0.040172855855974	-0.0423352863037172	-0.0380104254082308	component	transfer	Transfer	localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/exclusive_just_to_only		0.040172855855974	0.0380104254082308	0.0423352863037172	patched_minus_baseline
exclusive_just_to_only	resid	utterance_final	prompt_without	necessity	generated	3	random_mean	-0.0247761682829428	-0.025091960233714	-0.0244603763321717	component	transfer	Transfer	localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/exclusive_just_to_only		0.0247761682829428	0.0244603763321717	0.025091960233714	patched_minus_baseline
exclusive_just_to_only	resid	utterance_final	prompt_without	necessity	generated	5	localized	-0.0487606997924286	-0.0503687949450859	-0.0471526046397712	component	transfer	Transfer	localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/exclusive_just_to_only		0.0487606997924286	0.0471526046397712	0.0503687949450859	patched_minus_baseline
exclusive_just_to_only	resid	utterance_final	prompt_without	necessity	generated	5	random_mean	-0.0142154808320749	-0.0226715856084601	-0.0057593760556898	component	transfer	Transfer	localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/exclusive_just_to_only		0.0142154808320749	0.0057593760556898	0.0226715856084601	patched_minus_baseline
exclusive_just_to_only	resid	utterance_final	prompt_without	necessity	generated	10	localized	-0.0683061562522081	-0.06905773676964	-0.0675545757347761	component	transfer	Transfer	localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/exclusive_just_to_only		0.0683061562522081	0.0675545757347761	0.06905773676964	patched_minus_baseline
